attendance_id,employee_id,attendance_date,check_in,check_out
45693,582,2024-01-24,2024-01-24 08:00:00,2024-01-24 20:00:00
45694,1534,2025-08-23,2025-08-23 09:00:00,2025-08-23 17:00:00
45695,1281,2024-10-31,2024-10-31 09:00:00,2024-10-31 18:00:00
45696,1281,2025-01-01,2025-01-01 11:00:00,2025-01-01 18:00:00
45697,282,2024-02-17,2024-02-17 08:00:00,2024-02-17 20:00:00
45698,443,2025-05-23,2025-05-23 08:00:00,2025-05-23 18:00:00
45699,235,2024-06-20,2024-06-20 11:00:00,2024-06-20 19:00:00
45700,176,2025-01-19,2025-01-19 09:00:00,2025-01-19 20:00:00
45701,1288,2024-05-19,2024-05-19 10:00:00,2024-05-19 17:00:00
45702,305,2024-05-27,2024-05-27 09:00:00,2024-05-27 20:00:00
45703,1119,2024-09-30,2024-09-30 10:00:00,2024-09-30 19:00:00
45704,1748,2025-01-05,2025-01-05 11:00:00,2025-01-05 17:00:00
45705,1087,2025-10-09,2025-10-09 11:00:00,2025-10-09 17:00:00
45706,709,2024-11-03,2024-11-03 08:00:00,2024-11-03 20:00:00
45707,1466,2025-07-08,2025-07-08 11:00:00,2025-07-08 19:00:00
45708,108,2025-09-19,2025-09-19 10:00:00,2025-09-19 20:00:00
45709,1913,2025-04-24,2025-04-24 08:00:00,2025-04-24 20:00:00
45710,1836,2025-03-09,2025-03-09 08:00:00,2025-03-09 18:00:00
45711,370,2025-02-25,2025-02-25 10:00:00,2025-02-25 17:00:00
45712,2565,2024-02-18,2024-02-18 11:00:00,2024-02-18 18:00:00
45713,1864,2025-10-16,2025-10-16 08:00:00,2025-10-16 18:00:00
45714,411,2024-01-05,2024-01-05 08:00:00,2024-01-05 18:00:00
45715,2250,2025-08-16,2025-08-16 11:00:00,2025-08-16 20:00:00
45716,2897,2024-07-23,2024-07-23 11:00:00,2024-07-23 17:00:00
45717,1136,2024-10-18,2024-10-18 08:00:00,2024-10-18 20:00:00
45718,1835,2024-08-05,2024-08-05 09:00:00,2024-08-05 20:00:00
45719,1461,2024-08-29,2024-08-29 09:00:00,2024-08-29 18:00:00
45720,1520,2024-06-29,2024-06-29 09:00:00,2024-06-29 20:00:00
45721,1654,2024-01-30,2024-01-30 11:00:00,2024-01-30 19:00:00
45722,1401,2024-09-29,2024-09-29 08:00:00,2024-09-29 19:00:00
45723,1454,2024-08-24,2024-08-24 08:00:00,2024-08-24 19:00:00
45724,1060,2025-06-24,2025-06-24 11:00:00,2025-06-24 17:00:00
45725,1820,2025-12-07,2025-12-07 11:00:00,2025-12-07 20:00:00
45726,657,2025-07-08,2025-07-08 10:00:00,2025-07-08 19:00:00
45727,209,2024-12-25,2024-12-25 09:00:00,2024-12-25 20:00:00
45728,366,2025-09-11,2025-09-11 08:00:00,2025-09-11 20:00:00
45729,1865,2025-10-31,2025-10-31 10:00:00,2025-10-31 19:00:00
45730,594,2024-09-21,2024-09-21 11:00:00,2024-09-21 20:00:00
45731,138,2024-08-13,2024-08-13 10:00:00,2024-08-13 20:00:00
45732,2791,2024-03-29,2024-03-29 08:00:00,2024-03-29 18:00:00
45733,2208,2024-10-31,2024-10-31 08:00:00,2024-10-31 18:00:00
45734,2000,2025-01-11,2025-01-11 08:00:00,2025-01-11 20:00:00
45735,834,2024-04-14,2024-04-14 11:00:00,2024-04-14 17:00:00
45736,1324,2025-03-17,2025-03-17 10:00:00,2025-03-17 18:00:00
45737,1705,2025-03-05,2025-03-05 08:00:00,2025-03-05 20:00:00
45738,413,2024-07-28,2024-07-28 11:00:00,2024-07-28 19:00:00
45739,1617,2024-06-28,2024-06-28 10:00:00,2024-06-28 20:00:00
45740,796,2024-05-19,2024-05-19 08:00:00,2024-05-19 17:00:00
45741,2477,2024-04-16,2024-04-16 10:00:00,2024-04-16 19:00:00
45742,2215,2024-01-27,2024-01-27 10:00:00,2024-01-27 17:00:00
45743,1834,2024-02-22,2024-02-22 10:00:00,2024-02-22 18:00:00
45744,175,2025-06-11,2025-06-11 10:00:00,2025-06-11 19:00:00
45745,2220,2024-03-24,2024-03-24 08:00:00,2024-03-24 19:00:00
45746,356,2025-12-31,2025-12-31 10:00:00,2025-12-31 20:00:00
45747,97,2024-12-30,2024-12-30 11:00:00,2024-12-30 20:00:00
45748,2428,2025-01-09,2025-01-09 08:00:00,2025-01-09 20:00:00
45749,2909,2025-07-23,2025-07-23 08:00:00,2025-07-23 20:00:00
45750,473,2024-04-28,2024-04-28 10:00:00,2024-04-28 19:00:00
45751,2295,2025-04-10,2025-04-10 11:00:00,2025-04-10 18:00:00
45752,261,2024-11-12,2024-11-12 10:00:00,2024-11-12 17:00:00
45753,813,2024-09-16,2024-09-16 10:00:00,2024-09-16 17:00:00
45754,1810,2024-02-27,2024-02-27 08:00:00,2024-02-27 18:00:00
45755,1389,2024-06-18,2024-06-18 10:00:00,2024-06-18 18:00:00
45756,187,2025-01-21,2025-01-21 09:00:00,2025-01-21 18:00:00
45757,416,2024-07-07,2024-07-07 09:00:00,2024-07-07 18:00:00
45758,2988,2024-06-21,2024-06-21 09:00:00,2024-06-21 17:00:00
45759,924,2025-12-12,2025-12-12 10:00:00,2025-12-12 19:00:00
45760,2620,2024-03-25,2024-03-25 11:00:00,2024-03-25 17:00:00
45761,2795,2025-10-10,2025-10-10 09:00:00,2025-10-10 20:00:00
45762,1377,2025-02-07,2025-02-07 10:00:00,2025-02-07 17:00:00
45763,734,2025-02-10,2025-02-10 08:00:00,2025-02-10 20:00:00
45764,1667,2025-08-14,2025-08-14 11:00:00,2025-08-14 20:00:00
45765,2889,2025-02-02,2025-02-02 11:00:00,2025-02-02 20:00:00
45766,1434,2024-06-08,2024-06-08 09:00:00,2024-06-08 20:00:00
45767,1709,2024-02-24,2024-02-24 09:00:00,2024-02-24 18:00:00
45768,1734,2025-04-22,2025-04-22 10:00:00,2025-04-22 17:00:00
45769,1399,2024-07-11,2024-07-11 11:00:00,2024-07-11 18:00:00
45770,1391,2026-02-25,2026-02-25 09:00:00,2026-02-25 18:00:00
45771,171,2024-08-30,2024-08-30 10:00:00,2024-08-30 19:00:00
45772,1109,2025-05-26,2025-05-26 09:00:00,2025-05-26 20:00:00
45773,2057,2025-09-15,2025-09-15 11:00:00,2025-09-15 17:00:00
45774,450,2026-01-31,2026-01-31 10:00:00,2026-01-31 18:00:00
45775,1857,2024-05-28,2024-05-28 11:00:00,2024-05-28 17:00:00
45776,163,2025-10-09,2025-10-09 11:00:00,2025-10-09 20:00:00
45777,729,2025-10-20,2025-10-20 09:00:00,2025-10-20 19:00:00
45778,394,2024-01-29,2024-01-29 08:00:00,2024-01-29 19:00:00
45779,2652,2025-04-26,2025-04-26 11:00:00,2025-04-26 18:00:00
45780,932,2026-01-22,2026-01-22 09:00:00,2026-01-22 19:00:00
45781,1486,2025-08-18,2025-08-18 11:00:00,2025-08-18 20:00:00
45782,127,2025-02-01,2025-02-01 10:00:00,2025-02-01 17:00:00
45783,2308,2024-01-31,2024-01-31 10:00:00,2024-01-31 17:00:00
45784,597,2025-11-12,2025-11-12 10:00:00,2025-11-12 17:00:00
45785,1916,2024-07-28,2024-07-28 10:00:00,2024-07-28 19:00:00
45786,2222,2024-11-10,2024-11-10 11:00:00,2024-11-10 20:00:00
45787,1637,2024-11-17,2024-11-17 10:00:00,2024-11-17 20:00:00
45788,36,2024-11-10,2024-11-10 08:00:00,2024-11-10 20:00:00
45789,93,2024-01-31,2024-01-31 11:00:00,2024-01-31 17:00:00
45790,1039,2025-03-30,2025-03-30 11:00:00,2025-03-30 17:00:00
45791,2968,2025-02-20,2025-02-20 11:00:00,2025-02-20 19:00:00
45792,1530,2025-09-03,2025-09-03 11:00:00,2025-09-03 18:00:00
45793,2272,2025-01-06,2025-01-06 09:00:00,2025-01-06 17:00:00
45794,1883,2025-04-24,2025-04-24 09:00:00,2025-04-24 18:00:00
45795,1449,2024-10-19,2024-10-19 10:00:00,2024-10-19 20:00:00
45796,1901,2024-03-21,2024-03-21 10:00:00,2024-03-21 20:00:00
45797,663,2024-04-30,2024-04-30 09:00:00,2024-04-30 17:00:00
45798,2767,2025-11-06,2025-11-06 10:00:00,2025-11-06 18:00:00
45799,1009,2025-08-06,2025-08-06 08:00:00,2025-08-06 20:00:00
45800,212,2025-02-02,2025-02-02 10:00:00,2025-02-02 17:00:00
45801,2993,2024-06-30,2024-06-30 10:00:00,2024-06-30 18:00:00
45802,1049,2025-05-16,2025-05-16 09:00:00,2025-05-16 20:00:00
45803,468,2025-08-05,2025-08-05 10:00:00,2025-08-05 17:00:00
45804,1785,2025-09-06,2025-09-06 11:00:00,2025-09-06 19:00:00
45805,2332,2025-06-04,2025-06-04 10:00:00,2025-06-04 17:00:00
45806,2479,2025-02-03,2025-02-03 09:00:00,2025-02-03 19:00:00
45807,2452,2025-10-15,2025-10-15 09:00:00,2025-10-15 20:00:00
45808,236,2024-05-12,2024-05-12 11:00:00,2024-05-12 18:00:00
45809,2965,2024-09-22,2024-09-22 11:00:00,2024-09-22 20:00:00
45810,276,2024-10-18,2024-10-18 11:00:00,2024-10-18 17:00:00
45811,2713,2024-02-25,2024-02-25 10:00:00,2024-02-25 18:00:00
45812,1858,2024-05-21,2024-05-21 10:00:00,2024-05-21 20:00:00
45813,2095,2024-12-20,2024-12-20 10:00:00,2024-12-20 20:00:00
45814,1462,2025-03-14,2025-03-14 10:00:00,2025-03-14 20:00:00
45815,380,2025-12-14,2025-12-14 09:00:00,2025-12-14 17:00:00
45816,1709,2024-03-10,2024-03-10 08:00:00,2024-03-10 18:00:00
45817,2050,2024-09-28,2024-09-28 08:00:00,2024-09-28 19:00:00
45818,1079,2025-03-02,2025-03-02 09:00:00,2025-03-02 20:00:00
45819,1903,2024-07-28,2024-07-28 11:00:00,2024-07-28 17:00:00
45820,2165,2024-02-13,2024-02-13 08:00:00,2024-02-13 19:00:00
45821,1919,2025-12-22,2025-12-22 09:00:00,2025-12-22 18:00:00
45822,705,2025-03-25,2025-03-25 10:00:00,2025-03-25 19:00:00
45823,2966,2024-03-06,2024-03-06 08:00:00,2024-03-06 20:00:00
45824,2255,2025-12-17,2025-12-17 10:00:00,2025-12-17 20:00:00
45825,947,2025-07-16,2025-07-16 09:00:00,2025-07-16 17:00:00
45826,1519,2026-02-06,2026-02-06 08:00:00,2026-02-06 20:00:00
45827,2941,2025-07-22,2025-07-22 11:00:00,2025-07-22 19:00:00
45828,39,2025-09-12,2025-09-12 08:00:00,2025-09-12 18:00:00
45829,2643,2024-04-12,2024-04-12 08:00:00,2024-04-12 17:00:00
45830,2020,2025-03-07,2025-03-07 10:00:00,2025-03-07 19:00:00
45831,1671,2024-10-17,2024-10-17 10:00:00,2024-10-17 20:00:00
45832,2298,2024-06-01,2024-06-01 11:00:00,2024-06-01 17:00:00
45833,473,2025-06-19,2025-06-19 10:00:00,2025-06-19 17:00:00
45834,823,2025-01-15,2025-01-15 08:00:00,2025-01-15 18:00:00
45835,2151,2024-08-26,2024-08-26 10:00:00,2024-08-26 20:00:00
45836,747,2025-02-09,2025-02-09 08:00:00,2025-02-09 19:00:00
45837,2411,2025-11-09,2025-11-09 09:00:00,2025-11-09 20:00:00
45838,48,2025-09-16,2025-09-16 09:00:00,2025-09-16 20:00:00
45839,2877,2024-05-20,2024-05-20 11:00:00,2024-05-20 20:00:00
45840,2319,2025-09-28,2025-09-28 08:00:00,2025-09-28 19:00:00
45841,1713,2024-11-21,2024-11-21 11:00:00,2024-11-21 17:00:00
45842,2838,2025-11-08,2025-11-08 09:00:00,2025-11-08 20:00:00
45843,1377,2026-01-23,2026-01-23 08:00:00,2026-01-23 20:00:00
45844,206,2024-09-04,2024-09-04 10:00:00,2024-09-04 17:00:00
45845,1186,2024-02-10,2024-02-10 08:00:00,2024-02-10 17:00:00
45846,1084,2024-07-26,2024-07-26 09:00:00,2024-07-26 20:00:00
45847,59,2025-08-13,2025-08-13 09:00:00,2025-08-13 18:00:00
45848,2652,2026-02-16,2026-02-16 11:00:00,2026-02-16 19:00:00
45849,2114,2025-02-07,2025-02-07 11:00:00,2025-02-07 20:00:00
45850,254,2024-08-27,2024-08-27 08:00:00,2024-08-27 18:00:00
45851,1775,2025-08-11,2025-08-11 09:00:00,2025-08-11 20:00:00
45852,1110,2025-07-04,2025-07-04 08:00:00,2025-07-04 20:00:00
45853,2213,2025-09-22,2025-09-22 11:00:00,2025-09-22 18:00:00
45854,1148,2025-02-16,2025-02-16 09:00:00,2025-02-16 17:00:00
45855,2669,2024-11-30,2024-11-30 11:00:00,2024-11-30 18:00:00
45856,1077,2025-12-09,2025-12-09 08:00:00,2025-12-09 19:00:00
45857,2492,2024-06-06,2024-06-06 09:00:00,2024-06-06 20:00:00
45858,2280,2025-09-14,2025-09-14 09:00:00,2025-09-14 19:00:00
45859,1021,2025-10-31,2025-10-31 08:00:00,2025-10-31 19:00:00
45860,1057,2025-07-19,2025-07-19 08:00:00,2025-07-19 18:00:00
45861,986,2025-08-08,2025-08-08 09:00:00,2025-08-08 17:00:00
45862,281,2025-01-14,2025-01-14 09:00:00,2025-01-14 20:00:00
45863,568,2024-11-24,2024-11-24 09:00:00,2024-11-24 17:00:00
45864,334,2024-07-01,2024-07-01 08:00:00,2024-07-01 17:00:00
45865,408,2024-04-03,2024-04-03 09:00:00,2024-04-03 20:00:00
45866,1166,2024-08-11,2024-08-11 10:00:00,2024-08-11 17:00:00
45867,1822,2024-03-05,2024-03-05 10:00:00,2024-03-05 17:00:00
45868,1199,2025-01-08,2025-01-08 08:00:00,2025-01-08 18:00:00
45869,917,2024-01-28,2024-01-28 10:00:00,2024-01-28 17:00:00
45870,540,2024-07-17,2024-07-17 09:00:00,2024-07-17 19:00:00
45871,2127,2025-01-28,2025-01-28 10:00:00,2025-01-28 18:00:00
45872,1976,2024-11-07,2024-11-07 08:00:00,2024-11-07 18:00:00
45873,1744,2025-07-11,2025-07-11 11:00:00,2025-07-11 20:00:00
45874,28,2025-08-18,2025-08-18 10:00:00,2025-08-18 20:00:00
45875,2275,2024-08-14,2024-08-14 11:00:00,2024-08-14 18:00:00
45876,1186,2025-04-22,2025-04-22 11:00:00,2025-04-22 18:00:00
45877,1283,2025-12-02,2025-12-02 09:00:00,2025-12-02 19:00:00
45878,1679,2024-07-08,2024-07-08 09:00:00,2024-07-08 19:00:00
45879,1725,2024-09-13,2024-09-13 10:00:00,2024-09-13 19:00:00
45880,315,2024-10-03,2024-10-03 09:00:00,2024-10-03 17:00:00
45881,1978,2025-06-24,2025-06-24 11:00:00,2025-06-24 20:00:00
45882,2404,2024-05-14,2024-05-14 08:00:00,2024-05-14 19:00:00
45883,539,2024-10-13,2024-10-13 09:00:00,2024-10-13 18:00:00
45884,1656,2024-02-24,2024-02-24 09:00:00,2024-02-24 19:00:00
45885,1669,2024-09-16,2024-09-16 11:00:00,2024-09-16 19:00:00
45886,1139,2024-07-19,2024-07-19 08:00:00,2024-07-19 20:00:00
45887,1630,2024-04-12,2024-04-12 11:00:00,2024-04-12 17:00:00
45888,386,2025-10-10,2025-10-10 08:00:00,2025-10-10 19:00:00
45889,1354,2025-02-07,2025-02-07 11:00:00,2025-02-07 18:00:00
45890,1471,2024-10-02,2024-10-02 11:00:00,2024-10-02 19:00:00
45891,1193,2024-09-02,2024-09-02 08:00:00,2024-09-02 17:00:00
45892,224,2024-08-02,2024-08-02 10:00:00,2024-08-02 17:00:00
45893,1789,2024-06-09,2024-06-09 10:00:00,2024-06-09 17:00:00
45894,2341,2024-10-08,2024-10-08 08:00:00,2024-10-08 17:00:00
45895,1824,2024-03-26,2024-03-26 08:00:00,2024-03-26 19:00:00
45896,1311,2024-08-25,2024-08-25 10:00:00,2024-08-25 20:00:00
45897,1064,2025-11-27,2025-11-27 11:00:00,2025-11-27 17:00:00
45898,2023,2025-11-28,2025-11-28 10:00:00,2025-11-28 17:00:00
45899,2970,2024-02-02,2024-02-02 10:00:00,2024-02-02 19:00:00
45900,1288,2024-11-04,2024-11-04 10:00:00,2024-11-04 20:00:00
45901,46,2025-03-28,2025-03-28 09:00:00,2025-03-28 17:00:00
45902,1400,2024-07-19,2024-07-19 11:00:00,2024-07-19 17:00:00
45903,1337,2024-06-06,2024-06-06 08:00:00,2024-06-06 18:00:00
45904,616,2024-01-16,2024-01-16 11:00:00,2024-01-16 19:00:00
45905,2473,2025-09-27,2025-09-27 11:00:00,2025-09-27 19:00:00
45906,101,2024-04-28,2024-04-28 11:00:00,2024-04-28 19:00:00
45907,1398,2024-12-31,2024-12-31 09:00:00,2024-12-31 20:00:00
45908,2291,2025-04-30,2025-04-30 09:00:00,2025-04-30 18:00:00
45909,796,2025-12-23,2025-12-23 08:00:00,2025-12-23 19:00:00
45910,53,2025-03-19,2025-03-19 08:00:00,2025-03-19 17:00:00
45911,140,2025-05-18,2025-05-18 10:00:00,2025-05-18 20:00:00
45912,969,2024-11-13,2024-11-13 09:00:00,2024-11-13 18:00:00
45913,861,2025-04-24,2025-04-24 08:00:00,2025-04-24 18:00:00
45914,1113,2026-02-20,2026-02-20 11:00:00,2026-02-20 20:00:00
45915,1316,2026-02-02,2026-02-02 09:00:00,2026-02-02 17:00:00
45916,412,2025-08-26,2025-08-26 10:00:00,2025-08-26 20:00:00
45917,1242,2026-01-24,2026-01-24 09:00:00,2026-01-24 20:00:00
45918,40,2025-07-21,2025-07-21 11:00:00,2025-07-21 18:00:00
45919,1948,2024-08-21,2024-08-21 11:00:00,2024-08-21 19:00:00
45920,274,2024-01-29,2024-01-29 10:00:00,2024-01-29 19:00:00
45921,2608,2025-07-15,2025-07-15 10:00:00,2025-07-15 18:00:00
45922,1300,2025-04-02,2025-04-02 11:00:00,2025-04-02 20:00:00
45923,1414,2024-10-19,2024-10-19 08:00:00,2024-10-19 17:00:00
45924,1300,2024-09-22,2024-09-22 08:00:00,2024-09-22 17:00:00
45925,1330,2025-06-04,2025-06-04 10:00:00,2025-06-04 19:00:00
45926,2269,2024-08-03,2024-08-03 10:00:00,2024-08-03 18:00:00
45927,1428,2024-12-05,2024-12-05 10:00:00,2024-12-05 18:00:00
45928,991,2024-03-25,2024-03-25 10:00:00,2024-03-25 17:00:00
45929,424,2024-09-29,2024-09-29 10:00:00,2024-09-29 20:00:00
45930,402,2025-08-22,2025-08-22 08:00:00,2025-08-22 18:00:00
45931,432,2025-07-17,2025-07-17 11:00:00,2025-07-17 20:00:00
45932,671,2024-06-10,2024-06-10 09:00:00,2024-06-10 18:00:00
45933,1347,2025-10-07,2025-10-07 10:00:00,2025-10-07 19:00:00
45934,882,2024-08-17,2024-08-17 10:00:00,2024-08-17 17:00:00
45935,2194,2024-09-18,2024-09-18 11:00:00,2024-09-18 17:00:00
45936,2666,2026-02-02,2026-02-02 10:00:00,2026-02-02 18:00:00
45937,2651,2025-09-04,2025-09-04 10:00:00,2025-09-04 19:00:00
45938,2242,2026-01-16,2026-01-16 08:00:00,2026-01-16 18:00:00
45939,2325,2024-01-22,2024-01-22 10:00:00,2024-01-22 19:00:00
45940,2519,2025-06-13,2025-06-13 08:00:00,2025-06-13 19:00:00
45941,703,2024-11-20,2024-11-20 10:00:00,2024-11-20 20:00:00
45942,1229,2024-07-28,2024-07-28 08:00:00,2024-07-28 20:00:00
45943,736,2025-08-21,2025-08-21 10:00:00,2025-08-21 20:00:00
45944,2248,2025-10-24,2025-10-24 08:00:00,2025-10-24 17:00:00
45945,1809,2024-06-13,2024-06-13 10:00:00,2024-06-13 18:00:00
45946,1818,2025-04-07,2025-04-07 11:00:00,2025-04-07 18:00:00
45947,2332,2025-03-22,2025-03-22 10:00:00,2025-03-22 18:00:00
45948,75,2025-07-22,2025-07-22 09:00:00,2025-07-22 19:00:00
45949,475,2024-08-09,2024-08-09 10:00:00,2024-08-09 17:00:00
45950,2814,2025-05-07,2025-05-07 10:00:00,2025-05-07 20:00:00
45951,2475,2025-06-08,2025-06-08 09:00:00,2025-06-08 18:00:00
45952,459,2024-06-07,2024-06-07 10:00:00,2024-06-07 19:00:00
45953,481,2024-05-01,2024-05-01 09:00:00,2024-05-01 18:00:00
45954,1657,2024-05-04,2024-05-04 08:00:00,2024-05-04 20:00:00
45955,2124,2025-05-17,2025-05-17 08:00:00,2025-05-17 17:00:00
45956,708,2025-08-27,2025-08-27 08:00:00,2025-08-27 19:00:00
45957,1110,2025-06-27,2025-06-27 09:00:00,2025-06-27 18:00:00
45958,605,2025-09-16,2025-09-16 10:00:00,2025-09-16 19:00:00
45959,403,2024-05-25,2024-05-25 11:00:00,2024-05-25 20:00:00
45960,206,2025-10-23,2025-10-23 08:00:00,2025-10-23 17:00:00
45961,1169,2024-09-30,2024-09-30 08:00:00,2024-09-30 20:00:00
45962,1804,2025-01-06,2025-01-06 11:00:00,2025-01-06 17:00:00
45963,2244,2026-02-19,2026-02-19 08:00:00,2026-02-19 17:00:00
45964,798,2025-12-06,2025-12-06 09:00:00,2025-12-06 19:00:00
45965,986,2024-04-24,2024-04-24 10:00:00,2024-04-24 20:00:00
45966,2935,2026-02-02,2026-02-02 08:00:00,2026-02-02 18:00:00
45967,2791,2025-02-02,2025-02-02 08:00:00,2025-02-02 18:00:00
45968,521,2024-04-02,2024-04-02 08:00:00,2024-04-02 18:00:00
45969,2725,2024-02-24,2024-02-24 10:00:00,2024-02-24 20:00:00
45970,2314,2025-05-29,2025-05-29 09:00:00,2025-05-29 18:00:00
45971,1765,2025-08-26,2025-08-26 09:00:00,2025-08-26 17:00:00
45972,2416,2024-06-12,2024-06-12 08:00:00,2024-06-12 20:00:00
45973,2712,2024-09-29,2024-09-29 09:00:00,2024-09-29 19:00:00
45974,1172,2024-10-07,2024-10-07 10:00:00,2024-10-07 19:00:00
45975,2354,2024-04-16,2024-04-16 10:00:00,2024-04-16 19:00:00
45976,1411,2026-01-20,2026-01-20 09:00:00,2026-01-20 17:00:00
45977,2225,2024-02-04,2024-02-04 09:00:00,2024-02-04 18:00:00
45978,1260,2025-12-19,2025-12-19 11:00:00,2025-12-19 17:00:00
45979,2949,2025-12-24,2025-12-24 10:00:00,2025-12-24 19:00:00
45980,789,2025-01-06,2025-01-06 10:00:00,2025-01-06 18:00:00
45981,538,2025-10-31,2025-10-31 10:00:00,2025-10-31 17:00:00
45982,1409,2025-04-20,2025-04-20 11:00:00,2025-04-20 19:00:00
45983,1414,2025-04-24,2025-04-24 08:00:00,2025-04-24 18:00:00
45984,110,2024-07-30,2024-07-30 11:00:00,2024-07-30 20:00:00
45985,978,2026-02-24,2026-02-24 10:00:00,2026-02-24 18:00:00
45986,2078,2024-06-05,2024-06-05 11:00:00,2024-06-05 20:00:00
45987,2111,2024-06-27,2024-06-27 10:00:00,2024-06-27 18:00:00
45988,809,2024-11-02,2024-11-02 08:00:00,2024-11-02 19:00:00
45989,1375,2024-02-15,2024-02-15 10:00:00,2024-02-15 18:00:00
45990,2969,2025-10-05,2025-10-05 08:00:00,2025-10-05 17:00:00
45991,348,2024-08-02,2024-08-02 08:00:00,2024-08-02 19:00:00
45992,1317,2024-03-25,2024-03-25 11:00:00,2024-03-25 19:00:00
45993,687,2025-03-06,2025-03-06 09:00:00,2025-03-06 17:00:00
45994,1317,2025-06-01,2025-06-01 09:00:00,2025-06-01 17:00:00
45995,901,2024-06-23,2024-06-23 11:00:00,2024-06-23 19:00:00
45996,62,2025-09-22,2025-09-22 09:00:00,2025-09-22 19:00:00
45997,2412,2026-02-06,2026-02-06 08:00:00,2026-02-06 19:00:00
45998,2383,2024-12-30,2024-12-30 08:00:00,2024-12-30 19:00:00
45999,2,2024-06-22,2024-06-22 09:00:00,2024-06-22 18:00:00
46000,281,2025-10-16,2025-10-16 09:00:00,2025-10-16 20:00:00
46001,564,2024-10-27,2024-10-27 10:00:00,2024-10-27 18:00:00
46002,1846,2025-03-16,2025-03-16 11:00:00,2025-03-16 20:00:00
46003,2661,2025-04-20,2025-04-20 11:00:00,2025-04-20 18:00:00
46004,2896,2025-02-05,2025-02-05 09:00:00,2025-02-05 17:00:00
46005,587,2025-08-12,2025-08-12 10:00:00,2025-08-12 18:00:00
46006,1430,2025-11-18,2025-11-18 11:00:00,2025-11-18 17:00:00
46007,1267,2024-06-24,2024-06-24 10:00:00,2024-06-24 17:00:00
46008,2268,2026-02-18,2026-02-18 09:00:00,2026-02-18 20:00:00
46009,2347,2024-11-27,2024-11-27 11:00:00,2024-11-27 17:00:00
46010,324,2025-04-13,2025-04-13 08:00:00,2025-04-13 19:00:00
46011,922,2024-08-25,2024-08-25 09:00:00,2024-08-25 19:00:00
46012,2322,2025-12-13,2025-12-13 09:00:00,2025-12-13 20:00:00
46013,756,2024-02-01,2024-02-01 10:00:00,2024-02-01 19:00:00
46014,1691,2026-01-07,2026-01-07 10:00:00,2026-01-07 17:00:00
46015,2238,2024-10-15,2024-10-15 11:00:00,2024-10-15 20:00:00
46016,1500,2024-06-03,2024-06-03 09:00:00,2024-06-03 20:00:00
46017,758,2024-08-13,2024-08-13 09:00:00,2024-08-13 18:00:00
46018,1170,2024-08-23,2024-08-23 08:00:00,2024-08-23 18:00:00
46019,989,2025-01-11,2025-01-11 08:00:00,2025-01-11 17:00:00
46020,767,2024-04-19,2024-04-19 08:00:00,2024-04-19 20:00:00
46021,499,2024-05-16,2024-05-16 09:00:00,2024-05-16 19:00:00
46022,1618,2024-12-18,2024-12-18 11:00:00,2024-12-18 17:00:00
46023,613,2024-10-12,2024-10-12 09:00:00,2024-10-12 18:00:00
46024,2274,2024-06-12,2024-06-12 11:00:00,2024-06-12 18:00:00
46025,509,2024-12-29,2024-12-29 11:00:00,2024-12-29 18:00:00
46026,184,2025-10-09,2025-10-09 11:00:00,2025-10-09 19:00:00
46027,562,2025-11-04,2025-11-04 09:00:00,2025-11-04 20:00:00
46028,748,2024-02-06,2024-02-06 10:00:00,2024-02-06 19:00:00
46029,2293,2024-10-01,2024-10-01 08:00:00,2024-10-01 18:00:00
46030,1054,2024-12-10,2024-12-10 09:00:00,2024-12-10 18:00:00
46031,2407,2024-12-08,2024-12-08 09:00:00,2024-12-08 19:00:00
46032,987,2025-11-01,2025-11-01 11:00:00,2025-11-01 20:00:00
46033,279,2024-02-16,2024-02-16 11:00:00,2024-02-16 20:00:00
46034,889,2024-02-04,2024-02-04 10:00:00,2024-02-04 18:00:00
46035,2595,2025-01-14,2025-01-14 10:00:00,2025-01-14 18:00:00
46036,1681,2024-12-19,2024-12-19 09:00:00,2024-12-19 19:00:00
46037,1435,2024-08-28,2024-08-28 10:00:00,2024-08-28 17:00:00
46038,2155,2024-02-20,2024-02-20 10:00:00,2024-02-20 20:00:00
46039,1167,2025-10-29,2025-10-29 11:00:00,2025-10-29 18:00:00
46040,1757,2025-06-25,2025-06-25 08:00:00,2025-06-25 19:00:00
46041,278,2025-04-12,2025-04-12 08:00:00,2025-04-12 19:00:00
46042,1273,2024-06-18,2024-06-18 11:00:00,2024-06-18 20:00:00
46043,2481,2024-10-20,2024-10-20 08:00:00,2024-10-20 18:00:00
46044,2936,2024-02-15,2024-02-15 09:00:00,2024-02-15 20:00:00
46045,2735,2024-01-20,2024-01-20 08:00:00,2024-01-20 18:00:00
46046,2200,2024-06-12,2024-06-12 08:00:00,2024-06-12 20:00:00
46047,1174,2026-02-18,2026-02-18 09:00:00,2026-02-18 18:00:00
46048,2785,2024-08-07,2024-08-07 11:00:00,2024-08-07 19:00:00
46049,235,2024-11-18,2024-11-18 09:00:00,2024-11-18 18:00:00
46050,1693,2026-01-11,2026-01-11 11:00:00,2026-01-11 18:00:00
46051,1471,2025-08-01,2025-08-01 08:00:00,2025-08-01 17:00:00
46052,2088,2025-06-08,2025-06-08 08:00:00,2025-06-08 20:00:00
46053,2730,2026-01-20,2026-01-20 09:00:00,2026-01-20 20:00:00
