shipment_id,order_id,courier_name,shipped_date,delivered_date,status
49345,70368,FedEx,2025-02-10,2025-02-13,Delivered
49346,70369,BlueDart,2024-06-26,2024-06-28,Delivered
49347,70370,FedEx,2025-10-25,2025-10-27,Delivered
49348,70371,EcomExpress,2024-11-11,2024-11-13,Delivered
49349,70372,EcomExpress,2025-03-09,2025-03-11,Delivered
49350,70373,BlueDart,2024-10-23,2024-10-29,Delivered
49351,70374,Delhivery,2025-04-13,2025-04-19,Delivered
49352,70376,BlueDart,2025-09-21,,Shipped
49353,70377,EcomExpress,2024-11-01,,Shipped
49354,70378,Delhivery,2026-01-13,2026-01-16,Delivered
49355,70379,Delhivery,2025-04-11,2025-04-15,Delivered
49356,70380,FedEx,2024-11-23,2024-11-28,Delivered
49357,70384,BlueDart,2025-11-23,2025-11-29,Delivered
49358,70386,EcomExpress,2025-09-06,2025-09-08,Delivered
49359,70387,FedEx,2025-09-18,2025-09-23,Delivered
49360,70389,EcomExpress,2025-09-21,2025-09-24,Delivered
49361,70391,Delhivery,2025-01-07,2025-01-11,Delivered
49362,70393,Delhivery,2025-12-11,2025-12-16,Delivered
49363,70394,Delhivery,2026-01-28,2026-02-03,Returned
49364,70395,Delhivery,2024-10-19,,Shipped
49365,70396,FedEx,2026-01-29,2026-02-02,Returned
49366,70397,Delhivery,2024-08-10,2024-08-15,Delivered
49367,70398,FedEx,2025-08-04,2025-08-07,Delivered
49368,70399,Delhivery,2024-05-08,2024-05-14,Delivered
49369,70400,BlueDart,2025-03-27,2025-03-30,Delivered
49370,70401,EcomExpress,2025-11-07,2025-11-13,Delivered
49371,70402,Delhivery,2025-01-18,,Shipped
49372,70403,FedEx,2025-03-19,2025-03-21,Delivered
49373,70404,Delhivery,2024-05-05,2024-05-09,Delivered
49374,70405,BlueDart,2025-04-14,2025-04-19,Delivered
49375,70408,EcomExpress,2024-08-05,,Shipped
49376,70409,Delhivery,2024-09-21,2024-09-24,Delivered
49377,70410,BlueDart,2025-01-20,,Shipped
49378,70411,FedEx,2024-06-17,2024-06-20,Delivered
49379,70412,EcomExpress,2026-01-12,2026-01-18,Delivered
49380,70414,FedEx,2024-09-15,2024-09-18,Delivered
49381,70415,FedEx,2024-10-24,2024-10-29,Delivered
49382,70416,BlueDart,2025-09-16,2025-09-21,Delivered
49383,70417,EcomExpress,2025-08-14,2025-08-17,Delivered
49384,70418,BlueDart,2024-09-08,2024-09-10,Delivered
49385,70419,Delhivery,2025-06-23,2025-06-25,Delivered
49386,70421,BlueDart,2026-01-04,,Shipped
49387,70422,EcomExpress,2025-06-29,2025-07-01,Returned
49388,70423,EcomExpress,2025-07-17,,Shipped
49389,70424,FedEx,2024-07-28,2024-07-30,Delivered
49390,70425,FedEx,2025-12-16,2025-12-18,Delivered
49391,70426,BlueDart,2024-11-02,,Shipped
49392,70427,Delhivery,2025-10-17,2025-10-22,Delivered
49393,70429,FedEx,2024-06-25,2024-06-30,Delivered
49394,70432,EcomExpress,2025-08-21,2025-08-25,Delivered
49395,70435,BlueDart,2024-11-18,2024-11-23,Delivered
49396,70437,FedEx,2025-07-05,,Shipped
49397,70438,Delhivery,2025-01-20,2025-01-22,Delivered
49398,70440,FedEx,2024-07-17,2024-07-23,Delivered
49399,70441,BlueDart,2024-12-03,2024-12-09,Delivered
49400,70442,BlueDart,2025-06-28,2025-06-30,Delivered
49401,70446,EcomExpress,2025-10-01,2025-10-03,Delivered
49402,70449,FedEx,2024-09-02,,Shipped
49403,70450,Delhivery,2025-09-20,2025-09-26,Delivered
49404,70453,EcomExpress,2024-04-06,2024-04-09,Delivered
49405,70454,BlueDart,2025-12-24,2025-12-26,Delivered
49406,70455,FedEx,2025-01-28,2025-02-01,Returned
49407,70457,Delhivery,2026-02-01,2026-02-04,Returned
49408,70458,FedEx,2025-07-21,2025-07-24,Delivered
49409,70459,BlueDart,2025-11-29,2025-12-05,Delivered
49410,70460,FedEx,2025-08-07,2025-08-12,Delivered
49411,70461,BlueDart,2025-06-29,2025-07-02,Delivered
49412,70463,Delhivery,2025-12-22,,Shipped
49413,70464,FedEx,2024-01-19,,Shipped
49414,70465,FedEx,2025-10-28,2025-10-31,Delivered
49415,70466,FedEx,2024-04-21,2024-04-23,Delivered
49416,70467,EcomExpress,2024-07-03,2024-07-08,Delivered
49417,70470,EcomExpress,2024-09-04,2024-09-08,Delivered
49418,70474,BlueDart,2025-08-24,2025-08-30,Delivered
49419,70475,EcomExpress,2025-11-17,2025-11-23,Delivered
49420,70476,BlueDart,2024-04-05,2024-04-08,Returned
49421,70478,FedEx,2025-09-16,2025-09-21,Delivered
49422,70480,EcomExpress,2025-06-29,2025-07-05,Returned
49423,70482,EcomExpress,2024-04-11,2024-04-14,Delivered
49424,70483,Delhivery,2025-03-21,2025-03-27,Delivered
49425,70484,Delhivery,2025-05-18,2025-05-24,Delivered
49426,70486,Delhivery,2025-04-21,2025-04-27,Delivered
49427,70487,Delhivery,2025-05-27,,Shipped
49428,70488,FedEx,2024-09-08,2024-09-11,Delivered
49429,70489,Delhivery,2025-07-26,2025-07-28,Delivered
49430,70490,EcomExpress,2024-09-04,2024-09-06,Delivered
49431,70491,EcomExpress,2026-01-20,2026-01-25,Returned
49432,70492,FedEx,2024-04-25,2024-05-01,Delivered
49433,70493,FedEx,2024-03-29,,Shipped
49434,70494,Delhivery,2024-09-09,2024-09-14,Delivered
49435,70495,EcomExpress,2025-08-10,,Shipped
49436,70496,EcomExpress,2025-06-23,2025-06-29,Delivered
49437,70498,FedEx,2024-12-24,2024-12-29,Delivered
49438,70499,FedEx,2025-07-06,2025-07-08,Delivered
49439,70503,Delhivery,2025-11-11,2025-11-16,Delivered
49440,70504,BlueDart,2026-02-12,2026-02-16,Delivered
49441,70505,FedEx,2024-04-11,,Shipped
49442,70506,EcomExpress,2024-10-18,2024-10-20,Delivered
49443,70507,BlueDart,2025-03-18,2025-03-21,Delivered
49444,70510,EcomExpress,2025-02-23,2025-02-28,Delivered
49445,70512,Delhivery,2025-12-27,2025-12-29,Delivered
49446,70513,EcomExpress,2025-04-14,2025-04-17,Delivered
49447,70516,EcomExpress,2025-06-20,2025-06-22,Delivered
49448,70518,Delhivery,2025-04-30,2025-05-04,Delivered
49449,70519,FedEx,2024-09-28,2024-10-03,Delivered
49450,70520,BlueDart,2025-07-08,2025-07-13,Delivered
49451,70521,EcomExpress,2024-10-09,2024-10-12,Delivered
49452,70524,EcomExpress,2024-02-10,,Shipped
49453,70525,Delhivery,2025-04-19,2025-04-21,Delivered
49454,70526,BlueDart,2024-12-01,2024-12-06,Delivered
49455,70528,FedEx,2026-01-13,2026-01-19,Delivered
49456,70529,Delhivery,2025-11-16,2025-11-22,Delivered
49457,70530,Delhivery,2025-12-04,2025-12-08,Delivered
49458,70531,Delhivery,2025-01-22,2025-01-24,Delivered
49459,70533,FedEx,2025-02-26,2025-02-28,Delivered
49460,70534,EcomExpress,2024-05-17,2024-05-22,Delivered
49461,70535,FedEx,2025-04-02,2025-04-06,Delivered
49462,70536,EcomExpress,2025-12-13,2025-12-16,Delivered
49463,70538,Delhivery,2025-10-15,2025-10-19,Delivered
49464,70539,FedEx,2025-09-29,2025-10-05,Delivered
49465,70541,BlueDart,2024-07-28,2024-08-03,Delivered
49466,70543,Delhivery,2025-08-08,2025-08-10,Delivered
49467,70544,Delhivery,2025-10-10,,Shipped
49468,70546,Delhivery,2026-02-27,2026-03-01,Delivered
49469,70547,FedEx,2024-01-31,2024-02-06,Delivered
49470,70548,FedEx,2024-07-23,2024-07-29,Delivered
49471,70549,FedEx,2025-05-29,2025-06-04,Delivered
49472,70550,FedEx,2024-08-13,2024-08-16,Delivered
49473,70551,BlueDart,2024-07-31,2024-08-03,Delivered
49474,70552,FedEx,2025-04-20,2025-04-22,Delivered
49475,70555,Delhivery,2025-08-05,,Shipped
49476,70556,EcomExpress,2024-07-01,,Shipped
49477,70557,FedEx,2025-08-23,2025-08-29,Returned
49478,70558,BlueDart,2024-03-13,2024-03-18,Delivered
49479,70559,Delhivery,2026-01-06,2026-01-12,Returned
49480,70562,EcomExpress,2024-03-26,2024-04-01,Delivered
49481,70563,FedEx,2024-09-27,2024-10-03,Delivered
49482,70564,Delhivery,2025-01-18,,Shipped
49483,70565,Delhivery,2024-09-04,2024-09-08,Delivered
49484,70566,FedEx,2026-02-24,2026-02-28,Delivered
49485,70567,EcomExpress,2025-11-05,2025-11-10,Delivered
49486,70569,Delhivery,2025-11-08,2025-11-13,Delivered
49487,70570,BlueDart,2024-10-01,2024-10-05,Returned
49488,70571,FedEx,2024-08-10,2024-08-15,Delivered
49489,70572,EcomExpress,2024-03-15,2024-03-17,Delivered
49490,70573,Delhivery,2025-11-02,2025-11-07,Delivered
49491,70577,EcomExpress,2026-01-02,,Shipped
49492,70579,Delhivery,2024-10-27,,Shipped
49493,70582,BlueDart,2024-02-28,2024-03-03,Delivered
49494,70583,Delhivery,2025-06-24,2025-06-29,Delivered
49495,70584,Delhivery,2024-10-14,2024-10-19,Delivered
49496,70585,FedEx,2025-03-06,2025-03-10,Delivered
49497,70586,FedEx,2025-10-20,2025-10-26,Delivered
49498,70587,EcomExpress,2024-05-03,2024-05-05,Delivered
49499,70588,BlueDart,2024-06-17,2024-06-21,Returned
49500,70590,BlueDart,2026-02-07,,Shipped
49501,70591,EcomExpress,2024-11-08,2024-11-11,Delivered
49502,70592,BlueDart,2024-05-31,,Shipped
49503,70594,EcomExpress,2025-06-25,2025-07-01,Delivered
49504,70595,Delhivery,2026-02-16,2026-02-18,Returned
49505,70598,BlueDart,2024-03-21,2024-03-26,Delivered
49506,70601,Delhivery,2024-03-24,,Shipped
49507,70602,Delhivery,2024-11-01,2024-11-05,Delivered
49508,70603,FedEx,2025-05-11,2025-05-15,Delivered
49509,70605,EcomExpress,2024-12-25,2024-12-28,Delivered
49510,70606,EcomExpress,2025-07-12,2025-07-16,Delivered
49511,70607,BlueDart,2025-11-30,2025-12-06,Delivered
49512,70608,EcomExpress,2024-03-11,2024-03-14,Delivered
49513,70609,EcomExpress,2024-08-17,2024-08-22,Delivered
49514,70610,Delhivery,2026-01-01,2026-01-06,Delivered
49515,70611,FedEx,2024-02-11,2024-02-15,Delivered
49516,70613,Delhivery,2024-03-20,2024-03-25,Delivered
49517,70614,EcomExpress,2025-05-27,2025-05-30,Delivered
49518,70615,BlueDart,2024-04-10,2024-04-14,Delivered
49519,70616,Delhivery,2025-02-27,2025-03-04,Delivered
49520,70618,FedEx,2024-08-17,2024-08-19,Delivered
49521,70619,EcomExpress,2024-03-12,2024-03-17,Delivered
49522,70620,EcomExpress,2025-07-26,,Shipped
49523,70621,FedEx,2025-05-15,2025-05-20,Delivered
49524,70622,EcomExpress,2025-01-18,2025-01-22,Delivered
49525,70623,BlueDart,2025-07-14,2025-07-19,Delivered
49526,70625,Delhivery,2025-06-14,2025-06-17,Delivered
49527,70626,EcomExpress,2024-11-04,2024-11-06,Delivered
49528,70627,FedEx,2025-03-23,2025-03-29,Delivered
49529,70628,EcomExpress,2024-03-08,2024-03-12,Delivered
49530,70629,EcomExpress,2025-08-25,2025-08-30,Returned
49531,70631,EcomExpress,2025-01-27,2025-01-31,Delivered
49532,70633,Delhivery,2025-12-20,2025-12-26,Delivered
49533,70634,Delhivery,2026-02-22,2026-02-26,Delivered
49534,70635,FedEx,2025-11-01,2025-11-03,Delivered
49535,70637,EcomExpress,2024-04-15,2024-04-17,Delivered
49536,70638,Delhivery,2026-01-17,2026-01-22,Delivered
49537,70639,BlueDart,2024-07-27,2024-07-31,Delivered
49538,70641,BlueDart,2025-09-11,,Shipped
49539,70642,FedEx,2025-01-18,2025-01-20,Delivered
49540,70643,EcomExpress,2024-07-15,2024-07-19,Delivered
49541,70644,FedEx,2025-11-14,2025-11-19,Delivered
49542,70645,FedEx,2024-06-22,2024-06-28,Delivered
49543,70646,EcomExpress,2024-11-13,,Shipped
49544,70647,Delhivery,2025-02-09,2025-02-11,Delivered
49545,70648,EcomExpress,2024-09-03,,Shipped
49546,70650,FedEx,2026-01-01,2026-01-03,Delivered
49547,70651,EcomExpress,2024-08-05,2024-08-11,Delivered
49548,70652,FedEx,2025-10-31,2025-11-05,Delivered
49549,70653,BlueDart,2025-03-08,2025-03-11,Delivered
49550,70654,BlueDart,2026-02-05,2026-02-09,Delivered
49551,70655,Delhivery,2024-02-03,,Shipped
49552,70656,BlueDart,2024-09-23,2024-09-27,Delivered
49553,70657,FedEx,2024-07-19,2024-07-24,Delivered
49554,70659,Delhivery,2024-08-21,2024-08-27,Delivered
49555,70662,Delhivery,2024-08-31,2024-09-04,Delivered
49556,70663,BlueDart,2025-06-02,2025-06-04,Delivered
49557,70664,BlueDart,2025-07-22,2025-07-27,Delivered
49558,70665,EcomExpress,2024-06-13,2024-06-16,Delivered
49559,70668,Delhivery,2025-11-10,2025-11-14,Delivered
49560,70669,EcomExpress,2024-09-03,2024-09-08,Delivered
49561,70671,FedEx,2025-01-06,2025-01-11,Delivered
49562,70672,Delhivery,2024-06-13,2024-06-18,Delivered
49563,70674,EcomExpress,2024-10-02,2024-10-05,Delivered
49564,70677,Delhivery,2024-09-17,,Shipped
49565,70678,BlueDart,2024-06-30,2024-07-03,Delivered
49566,70679,EcomExpress,2024-02-03,,Shipped
49567,70680,FedEx,2024-12-12,2024-12-16,Delivered
49568,70681,FedEx,2024-05-12,2024-05-17,Returned
49569,70683,EcomExpress,2025-09-13,2025-09-18,Delivered
49570,70688,FedEx,2024-05-27,2024-05-29,Delivered
49571,70691,EcomExpress,2025-05-02,2025-05-08,Delivered
49572,70692,FedEx,2024-06-10,2024-06-14,Delivered
49573,70693,EcomExpress,2026-01-23,2026-01-29,Delivered
49574,70695,EcomExpress,2025-03-04,2025-03-09,Delivered
49575,70696,Delhivery,2024-01-04,2024-01-07,Delivered
49576,70697,FedEx,2024-07-01,,Shipped
49577,70698,FedEx,2024-01-05,2024-01-07,Delivered
49578,70700,EcomExpress,2025-09-18,2025-09-20,Delivered
49579,70702,EcomExpress,2025-03-20,,Shipped
49580,70703,Delhivery,2024-11-21,2024-11-25,Delivered
49581,70704,EcomExpress,2024-09-24,2024-09-29,Delivered
49582,70705,FedEx,2024-11-29,2024-12-05,Returned
49583,70707,Delhivery,2025-10-26,2025-10-30,Delivered
49584,70708,FedEx,2025-12-09,2025-12-12,Delivered
49585,70710,FedEx,2024-02-10,2024-02-12,Delivered
49586,70711,FedEx,2024-01-23,2024-01-28,Delivered
49587,70713,Delhivery,2024-03-01,,Shipped
49588,70715,FedEx,2024-02-05,2024-02-09,Delivered
49589,70716,FedEx,2024-07-15,2024-07-19,Delivered
49590,70717,EcomExpress,2024-02-24,2024-03-01,Delivered
49591,70718,BlueDart,2024-07-25,2024-07-31,Delivered
49592,70719,BlueDart,2025-12-17,2025-12-23,Delivered
49593,70720,EcomExpress,2026-02-24,2026-02-27,Delivered
49594,70723,EcomExpress,2026-01-14,2026-01-19,Delivered
49595,70726,FedEx,2024-05-14,2024-05-16,Returned
49596,70728,FedEx,2025-05-16,2025-05-21,Returned
49597,70729,FedEx,2024-02-01,2024-02-05,Delivered
49598,70730,Delhivery,2024-06-12,2024-06-14,Delivered
49599,70731,FedEx,2024-06-26,2024-07-01,Delivered
49600,70732,BlueDart,2024-06-28,,Shipped
49601,70734,FedEx,2025-06-13,2025-06-19,Returned
49602,70737,EcomExpress,2024-02-05,2024-02-07,Delivered
49603,70738,Delhivery,2024-06-24,2024-06-27,Delivered
49604,70741,EcomExpress,2025-12-08,2025-12-10,Delivered
49605,70742,EcomExpress,2025-01-25,,Shipped
49606,70745,BlueDart,2024-08-14,2024-08-19,Delivered
49607,70746,EcomExpress,2025-08-27,2025-09-02,Delivered
49608,70747,BlueDart,2024-12-22,,Shipped
49609,70748,BlueDart,2024-09-21,2024-09-25,Delivered
49610,70749,BlueDart,2025-07-11,2025-07-17,Delivered
49611,70751,BlueDart,2024-03-24,2024-03-30,Delivered
49612,70756,FedEx,2025-10-16,2025-10-22,Delivered
49613,70758,BlueDart,2025-01-17,,Shipped
49614,70760,EcomExpress,2025-02-13,2025-02-15,Delivered
49615,70761,Delhivery,2024-09-29,,Shipped
49616,70762,BlueDart,2024-06-30,2024-07-06,Delivered
49617,70764,EcomExpress,2025-09-03,2025-09-08,Delivered
49618,70765,FedEx,2024-10-10,2024-10-16,Delivered
49619,70766,Delhivery,2024-11-21,2024-11-23,Returned
49620,70767,EcomExpress,2025-04-04,2025-04-10,Delivered
49621,70768,FedEx,2025-11-12,2025-11-17,Delivered
49622,70769,Delhivery,2025-04-15,2025-04-21,Delivered
49623,70770,EcomExpress,2024-05-03,2024-05-05,Delivered
49624,70771,BlueDart,2024-09-22,2024-09-27,Delivered
49625,70772,EcomExpress,2026-01-14,2026-01-17,Delivered
49626,70773,BlueDart,2025-08-22,2025-08-27,Delivered
49627,70774,BlueDart,2024-07-29,2024-08-04,Delivered
49628,70775,BlueDart,2024-03-07,2024-03-09,Delivered
49629,70776,Delhivery,2026-01-07,2026-01-12,Delivered
49630,70777,BlueDart,2024-05-06,2024-05-09,Delivered
49631,70778,BlueDart,2025-04-19,2025-04-22,Delivered
49632,70780,EcomExpress,2025-08-11,2025-08-13,Delivered
49633,70781,FedEx,2025-08-26,2025-09-01,Delivered
49634,70782,BlueDart,2024-08-16,2024-08-20,Delivered
49635,70784,EcomExpress,2024-05-12,2024-05-16,Delivered
49636,70786,Delhivery,2025-08-05,2025-08-07,Delivered
49637,70788,EcomExpress,2024-05-23,,Shipped
49638,70789,FedEx,2026-02-24,,Shipped
49639,70791,Delhivery,2024-01-11,2024-01-15,Delivered
49640,70792,EcomExpress,2024-11-08,2024-11-13,Delivered
49641,70794,FedEx,2025-06-22,2025-06-28,Delivered
49642,70795,BlueDart,2025-03-30,,Shipped
49643,70796,FedEx,2024-12-08,2024-12-12,Delivered
49644,70797,Delhivery,2025-12-01,2025-12-07,Delivered
49645,70798,EcomExpress,2025-02-03,2025-02-05,Delivered
49646,70799,Delhivery,2024-05-18,2024-05-20,Delivered
49647,70800,EcomExpress,2024-10-04,2024-10-08,Delivered
49648,70801,BlueDart,2025-06-18,2025-06-24,Delivered
49649,70803,Delhivery,2024-09-12,,Shipped
49650,70806,BlueDart,2024-10-25,,Shipped
49651,70807,FedEx,2024-03-24,2024-03-28,Delivered
49652,70809,Delhivery,2024-01-19,2024-01-24,Delivered
49653,70811,BlueDart,2024-05-19,2024-05-21,Delivered
49654,70812,BlueDart,2025-11-02,2025-11-05,Delivered
49655,70813,FedEx,2025-11-04,2025-11-10,Delivered
49656,70814,FedEx,2025-08-01,2025-08-07,Delivered
49657,70815,EcomExpress,2024-10-18,2024-10-24,Delivered
49658,70816,FedEx,2026-01-16,2026-01-22,Delivered
49659,70817,EcomExpress,2024-02-14,2024-02-20,Delivered
49660,70820,FedEx,2025-12-01,2025-12-04,Delivered
49661,70821,EcomExpress,2024-01-06,2024-01-10,Delivered
49662,70822,FedEx,2025-03-26,2025-04-01,Delivered
49663,70823,BlueDart,2024-06-05,,Shipped
49664,70824,BlueDart,2025-03-23,2025-03-26,Delivered
49665,70825,EcomExpress,2025-06-08,2025-06-12,Delivered
49666,70826,FedEx,2025-09-02,2025-09-08,Delivered
49667,70828,EcomExpress,2025-09-25,2025-09-29,Delivered
49668,70829,BlueDart,2025-05-18,2025-05-22,Delivered
49669,70830,FedEx,2024-11-04,,Shipped
49670,70831,FedEx,2025-02-10,2025-02-14,Delivered
49671,70832,EcomExpress,2025-03-04,2025-03-06,Returned
49672,70833,FedEx,2024-01-08,2024-01-10,Delivered
49673,70836,BlueDart,2025-10-02,2025-10-08,Delivered
49674,70837,BlueDart,2025-10-12,,Shipped
49675,70839,BlueDart,2025-08-20,2025-08-22,Returned
49676,70840,EcomExpress,2025-03-04,2025-03-07,Delivered
49677,70842,Delhivery,2024-12-24,2024-12-26,Delivered
49678,70845,BlueDart,2026-01-03,2026-01-09,Delivered
49679,70847,BlueDart,2024-06-10,,Shipped
49680,70848,Delhivery,2025-08-07,2025-08-11,Delivered
49681,70849,FedEx,2025-07-09,2025-07-14,Delivered
49682,70850,Delhivery,2024-07-07,2024-07-11,Delivered
49683,70851,FedEx,2025-05-14,2025-05-17,Returned
49684,70852,Delhivery,2024-08-19,2024-08-24,Delivered
49685,70853,EcomExpress,2026-02-01,2026-02-03,Delivered
49686,70854,EcomExpress,2025-06-01,2025-06-04,Delivered
49687,70855,Delhivery,2025-03-24,2025-03-26,Returned
49688,70856,BlueDart,2025-05-14,2025-05-16,Delivered
49689,70857,BlueDart,2025-04-24,2025-04-28,Delivered
49690,70858,FedEx,2025-03-10,2025-03-12,Delivered
49691,70859,FedEx,2025-03-23,2025-03-25,Delivered
49692,70860,BlueDart,2024-12-04,2024-12-06,Delivered
49693,70861,FedEx,2024-04-12,2024-04-18,Returned
49694,70863,BlueDart,2025-04-06,2025-04-09,Returned
49695,70864,FedEx,2025-08-24,2025-08-26,Delivered
49696,70865,FedEx,2024-06-06,2024-06-11,Delivered
49697,70866,EcomExpress,2024-11-05,2024-11-11,Delivered
49698,70867,Delhivery,2024-10-13,2024-10-17,Delivered
49699,70868,EcomExpress,2024-11-28,2024-11-30,Delivered
49700,70869,BlueDart,2024-03-02,2024-03-04,Returned
49701,70871,Delhivery,2025-06-07,,Shipped
49702,70873,EcomExpress,2024-07-12,2024-07-15,Delivered
49703,70877,EcomExpress,2026-01-13,2026-01-15,Delivered
49704,70878,BlueDart,2024-10-22,2024-10-28,Delivered
49705,70879,FedEx,2024-09-13,2024-09-16,Delivered
49706,70880,BlueDart,2025-10-11,2025-10-15,Delivered
49707,70881,Delhivery,2026-01-01,2026-01-04,Delivered
49708,70882,FedEx,2024-12-29,2025-01-03,Delivered
49709,70884,BlueDart,2025-07-04,2025-07-08,Delivered
49710,70886,FedEx,2025-02-24,2025-02-27,Delivered
49711,70887,BlueDart,2025-12-04,2025-12-07,Delivered
49712,70888,BlueDart,2025-04-05,2025-04-11,Delivered
49713,70889,FedEx,2025-04-23,2025-04-29,Delivered
49714,70890,BlueDart,2024-01-03,2024-01-05,Delivered
49715,70891,FedEx,2024-05-31,2024-06-05,Delivered
49716,70892,EcomExpress,2025-03-07,2025-03-10,Delivered
49717,70893,EcomExpress,2024-12-23,2024-12-27,Delivered
49718,70894,FedEx,2025-03-15,2025-03-21,Delivered
49719,70896,EcomExpress,2024-06-19,,Shipped
49720,70898,EcomExpress,2024-04-16,,Shipped
49721,70899,FedEx,2024-07-07,2024-07-09,Returned
49722,70900,EcomExpress,2025-06-28,2025-07-03,Delivered
49723,70901,EcomExpress,2025-10-15,,Shipped
49724,70902,BlueDart,2024-03-07,2024-03-11,Delivered
49725,70903,FedEx,2025-09-22,2025-09-27,Delivered
49726,70904,BlueDart,2025-07-05,,Shipped
49727,70906,Delhivery,2024-04-18,,Shipped
49728,70907,BlueDart,2024-03-13,,Shipped
49729,70908,Delhivery,2025-03-13,2025-03-18,Delivered
49730,70909,FedEx,2025-08-15,2025-08-21,Returned
49731,70911,EcomExpress,2024-07-01,2024-07-05,Delivered
49732,70913,Delhivery,2025-10-02,2025-10-06,Delivered
49733,70914,FedEx,2026-02-05,,Shipped
49734,70915,BlueDart,2025-11-12,2025-11-14,Delivered
49735,70916,EcomExpress,2024-05-18,2024-05-21,Delivered
49736,70917,BlueDart,2024-09-24,,Shipped
49737,70918,BlueDart,2025-01-30,2025-02-04,Delivered
49738,70919,Delhivery,2024-12-18,2024-12-23,Delivered
49739,70921,EcomExpress,2025-10-18,,Shipped
49740,70923,FedEx,2025-10-31,2025-11-05,Delivered
49741,70924,FedEx,2024-05-05,2024-05-08,Delivered
49742,70927,Delhivery,2025-03-30,2025-04-01,Delivered
49743,70928,EcomExpress,2025-10-03,2025-10-07,Delivered
49744,70929,Delhivery,2026-01-27,2026-01-29,Returned
49745,70933,EcomExpress,2024-01-18,,Shipped
49746,70935,FedEx,2024-10-07,,Shipped
49747,70936,Delhivery,2024-08-26,2024-08-29,Delivered
49748,70938,BlueDart,2024-10-13,2024-10-19,Delivered
49749,70939,Delhivery,2025-12-08,2025-12-12,Delivered
49750,70940,Delhivery,2025-11-07,2025-11-13,Delivered
49751,70941,FedEx,2024-02-12,2024-02-14,Delivered
49752,70942,Delhivery,2025-11-15,2025-11-20,Delivered
49753,70943,FedEx,2025-02-19,2025-02-22,Delivered
49754,70944,BlueDart,2025-06-10,2025-06-14,Delivered
49755,70946,EcomExpress,2024-11-03,2024-11-05,Delivered
49756,70947,Delhivery,2024-04-27,2024-05-02,Delivered
