order_id,cust_id,store_id,order_date,order_status,gross_total,discount_amount,net_total
61592,47478,136,2025-12-17,Cancelled,15607.09,53.37,15553.72
61593,699,83,2024-08-30,Delivered,99802.86,16060.27,83742.59
61594,49499,29,2024-09-01,Returned,16168.23,0.0,16168.23
61595,38727,179,2024-06-20,Delivered,8364.63,0.0,8364.63
61596,49548,83,2024-04-11,Delivered,61088.13,2533.61,58554.52
61597,28898,69,2026-01-24,Delivered,13217.22,0.0,13217.22
61598,29230,66,2025-07-20,Cancelled,57357.85,0.0,57357.85
61599,2012,184,2024-12-05,Out for Delivery,2502.23,0.0,2502.23
61600,9117,128,2024-10-05,Delivered,195251.09,0.0,195251.09
61601,33268,67,2025-10-24,Delivered,122563.13,0.0,122563.13
61602,26320,111,2024-03-20,Cancelled,87932.11,5820.05,82112.06
61603,32773,167,2025-05-13,Out for Delivery,101529.66,3153.43,98376.23
61604,43687,116,2026-02-08,Delivered,56647.76,0.0,56647.76
61605,2629,62,2025-12-29,Processing,3555.33,0.0,3555.33
61606,34596,28,2024-12-17,Out for Delivery,24653.71,2514.52,22139.19
61607,24211,101,2025-06-04,Delivered,64206.17,0.0,64206.17
61608,41121,178,2026-02-24,Delivered,50072.41,3078.8,46993.61
61609,21295,169,2025-08-19,Shipped,44931.21,0.0,44931.21
61610,24274,87,2025-06-03,Delivered,97130.52,3621.61,93508.91
61611,9914,190,2024-01-24,Cancelled,37095.57,0.0,37095.57
61612,7024,88,2025-03-23,Delivered,15880.71,83.57,15797.14
61613,40387,73,2024-07-17,Out for Delivery,71923.96,0.0,71923.96
61614,32196,199,2024-08-14,Delivered,120264.34,23171.74,97092.6
61615,15418,136,2024-10-15,Out for Delivery,9830.15,0.0,9830.15
61616,46962,109,2024-03-13,Delivered,326391.6,5588.12,320803.48
61617,13149,142,2025-09-26,Delivered,12917.73,0.0,12917.73
61618,37099,110,2025-05-28,Delivered,17417.59,0.0,17417.59
61619,7134,156,2024-04-27,Shipped,28715.85,0.0,28715.85
61620,3523,75,2024-09-26,Processing,14424.82,0.0,14424.82
61621,24925,57,2025-12-07,Delivered,3075.84,0.0,3075.84
61622,49253,161,2025-09-11,Delivered,79278.32,0.0,79278.32
61623,2374,184,2024-05-21,Out for Delivery,65279.38,6527.94,58751.44
61624,27981,173,2025-03-22,Delivered,15887.49,1278.87,14608.62
61625,16596,139,2025-01-28,Delivered,14465.59,0.0,14465.59
61626,46219,56,2024-07-22,Delivered,415298.88,11848.54,403450.34
61627,33189,90,2025-06-11,Delivered,73493.32,0.0,73493.32
61628,19950,115,2025-01-24,Delivered,10941.85,80.29,10861.56
61629,10767,19,2024-02-26,Out for Delivery,1910.36,0.0,1910.36
61630,42739,144,2024-03-30,Out for Delivery,69658.82,0.0,69658.82
61631,26176,71,2025-04-19,Failed,142035.88,6864.12,135171.76
61632,21144,140,2024-07-09,Delivered,391.89,0.0,391.89
61633,19264,23,2024-10-30,Delivered,28792.16,0.0,28792.16
61634,24576,183,2025-01-17,Delivered,37502.37,2473.82,35028.55
61635,47709,60,2025-07-02,Delivered,50558.15,0.0,50558.15
61636,26384,96,2025-09-05,Delivered,401560.06,47320.52,354239.54
61637,15954,167,2025-09-13,Cancelled,180980.15,0.0,180980.15
61638,28269,72,2025-11-28,Delivered,40586.6,8798.64,31787.96
61639,45269,113,2024-10-23,Delivered,39176.56,0.0,39176.56
61640,29795,46,2025-02-02,Shipped,29057.7,0.0,29057.7
61641,48018,119,2024-12-17,Delivered,10768.65,727.03,10041.62
61642,8359,102,2026-01-26,Shipped,21447.29,0.0,21447.29
61643,22068,57,2025-01-25,Delivered,27343.85,3072.38,24271.47
61644,10676,71,2025-03-06,Delivered,6934.45,0.0,6934.45
61645,5109,49,2024-11-17,Delivered,3875.68,0.0,3875.68
61646,19672,104,2024-04-28,Failed,2854.35,0.0,2854.35
61647,22344,154,2025-06-09,Delivered,42820.08,0.0,42820.08
61648,5849,24,2025-01-06,Delivered,952.5,0.0,952.5
61649,42514,175,2025-05-01,Out for Delivery,26867.58,1068.49,25799.09
61650,37701,143,2024-11-10,Delivered,43699.3,0.0,43699.3
61651,20036,173,2025-11-27,Cancelled,13852.42,4155.73,9696.69
61652,8305,124,2026-02-18,Out for Delivery,129336.99,215.52,129121.47
61653,35904,145,2025-01-30,Returned,3877.53,0.0,3877.53
61654,34705,191,2024-01-14,Out for Delivery,115060.19,0.0,115060.19
61655,40876,183,2025-02-26,Cancelled,236791.97,0.0,236791.97
61656,10599,60,2025-10-01,Delivered,38000.55,0.0,38000.55
61657,43293,169,2024-12-14,Out for Delivery,1489.15,161.96,1327.19
61658,48433,91,2024-05-01,Delivered,125887.16,918.08,124969.08
61659,48991,38,2024-01-16,Shipped,27570.96,0.0,27570.96
61660,32825,15,2025-10-02,Delivered,225723.5,318.25,225405.25
61661,42513,176,2024-07-29,Failed,13424.6,0.0,13424.6
61662,36966,153,2026-01-20,Cancelled,59622.86,0.0,59622.86
61663,32880,118,2025-10-25,Delivered,61403.5,1897.94,59505.56
61664,40542,6,2024-12-13,Shipped,2345.5,0.0,2345.5
61665,39500,23,2025-12-15,Delivered,12348.1,0.0,12348.1
61666,7343,138,2024-09-01,Shipped,115993.3,1243.95,114749.35
61667,45847,134,2024-03-15,Failed,33279.12,0.0,33279.12
61668,2670,141,2024-08-14,Shipped,168884.91,0.0,168884.91
61669,5182,113,2024-10-25,Delivered,24437.87,1893.2,22544.67
61670,40147,27,2024-05-03,Shipped,12654.92,0.0,12654.92
61671,10335,179,2024-02-10,Delivered,386620.44,19331.02,367289.42
61672,8271,85,2025-07-05,Processing,83231.55,0.0,83231.55
61673,22849,198,2024-03-23,Delivered,1797.96,0.0,1797.96
61674,43771,138,2024-03-19,Delivered,136810.2,6815.56,129994.64
61675,12300,179,2025-05-19,Delivered,370729.15,0.0,370729.15
61676,45448,149,2025-06-13,Delivered,118969.65,13100.69,105868.96
61677,15212,184,2024-09-27,Processing,36210.34,0.0,36210.34
61678,39,131,2025-07-13,Delivered,1042.78,0.0,1042.78
61679,20159,117,2024-12-15,Delivered,6013.5,562.42,5451.08
61680,22763,158,2025-03-03,Delivered,10512.99,2839.65,7673.34
61681,22838,158,2025-07-31,Delivered,19610.88,809.13,18801.75
61682,40255,149,2025-03-20,Returned,24717.71,0.0,24717.71
61683,21592,108,2025-02-11,Shipped,106573.22,8942.64,97630.58
61684,49700,175,2024-07-21,Out for Delivery,146064.6,0.0,146064.6
61685,26705,132,2024-07-01,Delivered,52524.56,0.0,52524.56
61686,24034,44,2025-06-05,Processing,71257.35,3338.47,67918.88
61687,39394,172,2024-03-19,Delivered,1569.07,0.0,1569.07
61688,11500,54,2024-08-06,Delivered,50333.53,0.0,50333.53
61689,25467,105,2025-11-20,Delivered,33858.26,765.63,33092.63
61690,37635,106,2024-04-10,Out for Delivery,105348.24,0.0,105348.24
61691,5106,45,2024-08-05,Shipped,1509.09,150.91,1358.18
61692,9360,73,2024-03-28,Delivered,25937.94,0.0,25937.94
61693,12052,23,2024-10-01,Delivered,70565.13,0.0,70565.13
61694,3486,146,2025-07-24,Delivered,27082.67,1313.13,25769.54
61695,37270,79,2025-05-27,Delivered,84674.0,1997.74,82676.26
61696,7606,70,2024-06-16,Shipped,225862.44,0.0,225862.44
61697,12011,63,2025-09-23,Delivered,1947.95,0.0,1947.95
61698,31315,35,2025-08-21,Delivered,68853.54,0.0,68853.54
61699,29588,66,2025-11-28,Returned,9987.71,0.0,9987.71
61700,26221,199,2025-08-28,Shipped,18444.36,0.0,18444.36
61701,31438,158,2024-07-11,Delivered,70003.06,52.04,69951.02
61702,19796,5,2025-07-19,Shipped,323799.89,171.44,323628.45
61703,38804,6,2025-11-30,Shipped,4060.91,0.0,4060.91
61704,49010,55,2024-07-28,Processing,47447.34,1500.13,45947.21
61705,18509,30,2024-10-21,Delivered,16480.48,0.0,16480.48
61706,15272,75,2025-09-21,Delivered,49630.58,4718.54,44912.04
61707,34263,37,2024-12-08,Delivered,1045.8,0.0,1045.8
61708,26718,124,2024-09-05,Shipped,404472.81,0.0,404472.81
61709,46969,58,2025-04-21,Delivered,81322.92,0.0,81322.92
61710,39374,194,2025-06-14,Delivered,3645.69,0.0,3645.69
61711,27256,157,2025-10-12,Delivered,17887.5,168.61,17718.89
61712,33567,85,2025-05-05,Delivered,50516.89,1462.25,49054.64
61713,38893,80,2025-01-04,Delivered,99552.65,0.0,99552.65
61714,46029,159,2024-08-04,Delivered,40666.81,676.34,39990.47
61715,31543,181,2025-05-18,Delivered,569184.5,720.22,568464.28
61716,12854,79,2026-02-07,Delivered,360596.93,0.0,360596.93
61717,5759,156,2024-04-01,Delivered,3367.86,0.0,3367.86
61718,30607,145,2025-08-04,Returned,50154.64,442.47,49712.17
61719,259,106,2026-01-27,Shipped,35652.05,0.0,35652.05
61720,6967,51,2025-09-05,Delivered,63777.04,6210.81,57566.23
61721,7355,140,2025-04-18,Shipped,8206.16,117.5,8088.66
61722,47066,9,2024-12-20,Delivered,36613.11,1830.66,34782.45
61723,12470,193,2025-11-01,Delivered,3458.3,0.0,3458.3
61724,34878,189,2024-04-06,Delivered,328151.97,0.0,328151.97
61725,19414,126,2024-12-22,Delivered,71468.82,0.0,71468.82
61726,26026,51,2024-09-15,Failed,6207.44,0.0,6207.44
61727,48522,112,2024-02-01,Delivered,165279.53,0.0,165279.53
61728,48954,198,2025-03-21,Delivered,26332.91,334.37,25998.54
61729,48039,125,2025-06-12,Delivered,13022.79,0.0,13022.79
61730,36759,57,2025-10-05,Failed,140749.23,1296.37,139452.86
61731,6350,16,2025-08-09,Delivered,93492.04,606.04,92886.0
61732,4461,108,2024-10-27,Delivered,16960.3,0.0,16960.3
61733,3008,157,2025-09-09,Delivered,152652.5,6971.96,145680.54
61734,22202,48,2025-05-02,Out for Delivery,6499.38,0.0,6499.38
61735,43419,61,2024-09-16,Delivered,11145.3,0.0,11145.3
61736,20865,179,2025-03-10,Out for Delivery,28423.68,0.0,28423.68
61737,9569,46,2025-03-07,Delivered,4231.44,0.0,4231.44
61738,13297,87,2025-02-16,Delivered,20668.86,0.0,20668.86
61739,24550,64,2025-12-12,Shipped,5119.6,511.96,4607.64
61740,38364,29,2025-08-11,Delivered,30834.63,0.0,30834.63
61741,46451,144,2025-04-26,Delivered,169601.99,534.0,169067.99
61742,20255,4,2024-02-01,Delivered,5568.9,0.0,5568.9
61743,20236,191,2025-01-08,Processing,22984.74,0.0,22984.74
61744,4728,97,2024-01-14,Delivered,170433.8,0.0,170433.8
61745,31814,56,2025-09-09,Processing,62200.58,295.27,61905.31
61746,23956,140,2025-12-18,Cancelled,299076.06,0.0,299076.06
61747,5705,34,2025-03-20,Delivered,169776.27,2918.23,166858.04
61748,32525,111,2026-01-17,Cancelled,3813.12,0.0,3813.12
61749,13452,114,2026-02-03,Out for Delivery,10334.69,740.51,9594.18
61750,14053,14,2025-02-10,Delivered,217363.07,20163.41,197199.66
61751,42153,26,2024-02-13,Delivered,375017.6,8817.62,366199.98
61752,2072,187,2025-04-16,Delivered,106433.98,0.0,106433.98
61753,36765,42,2024-06-08,Delivered,106214.97,0.0,106214.97
61754,49746,65,2024-03-10,Shipped,24958.44,0.0,24958.44
61755,44411,61,2025-08-24,Returned,279768.16,205.99,279562.17
61756,5378,69,2025-06-01,Delivered,18093.34,0.0,18093.34
61757,30450,133,2025-03-03,Cancelled,76803.91,2082.04,74721.87
61758,28435,159,2024-11-24,Delivered,16188.55,3781.05,12407.5
61759,3137,120,2024-10-15,Delivered,220115.97,21558.92,198557.05
61760,20020,199,2026-02-09,Shipped,25111.67,1440.84,23670.83
61761,32410,185,2024-08-15,Delivered,8396.72,134.26,8262.46
61762,447,176,2025-03-25,Delivered,137280.83,4680.82,132600.01
61763,42219,8,2024-09-21,Delivered,45241.75,0.0,45241.75
61764,20848,130,2025-10-26,Delivered,60991.43,3822.01,57169.42
61765,48778,32,2025-05-02,Failed,320884.54,9779.13,311105.41
61766,28559,51,2025-05-08,Shipped,40123.92,0.0,40123.92
61767,40693,95,2025-04-29,Delivered,11987.29,1563.04,10424.25
61768,20221,4,2025-03-04,Processing,272095.82,103.0,271992.82
61769,28223,2,2026-02-05,Delivered,17033.86,0.0,17033.86
61770,38654,47,2025-06-25,Delivered,2793.78,0.0,2793.78
61771,2712,39,2024-07-04,Delivered,309028.31,0.0,309028.31
61772,12218,31,2024-11-18,Delivered,10910.12,0.0,10910.12
61773,36277,105,2025-11-07,Processing,42778.67,1518.36,41260.31
61774,42020,121,2024-04-20,Delivered,35127.28,189.57,34937.71
61775,16768,51,2024-12-27,Out for Delivery,1064.82,0.0,1064.82
61776,27665,194,2025-11-10,Delivered,48133.12,570.57,47562.55
61777,39973,30,2025-11-01,Delivered,88983.75,0.0,88983.75
61778,36984,7,2024-11-25,Failed,46721.33,0.0,46721.33
61779,13603,101,2024-11-30,Delivered,28274.83,160.2,28114.63
61780,16283,30,2025-05-22,Cancelled,150614.11,0.0,150614.11
61781,14237,79,2024-06-04,Failed,118993.12,0.0,118993.12
61782,32458,171,2025-09-02,Delivered,7976.71,74.56,7902.15
61783,33130,147,2024-07-24,Failed,82290.35,0.0,82290.35
61784,26616,133,2025-01-03,Delivered,24246.97,1678.78,22568.19
61785,38373,195,2024-03-07,Delivered,52459.92,0.0,52459.92
61786,26389,125,2024-08-13,Failed,150584.42,0.0,150584.42
61787,21123,16,2024-10-17,Delivered,13540.12,295.78,13244.34
61788,7985,200,2025-04-01,Delivered,10124.61,98.9,10025.71
61789,29149,137,2024-01-08,Delivered,11617.07,824.53,10792.54
61790,28427,160,2024-05-23,Delivered,12333.14,0.0,12333.14
61791,32581,159,2025-03-13,Delivered,53232.21,893.35,52338.86
61792,25131,189,2024-07-16,Processing,138578.23,13958.61,124619.62
61793,45490,86,2025-08-19,Cancelled,12392.08,0.0,12392.08
61794,30147,134,2025-08-17,Returned,60426.76,262.59,60164.17
61795,38305,156,2024-12-09,Delivered,213316.82,0.0,213316.82
61796,20245,131,2024-03-13,Delivered,18337.4,0.0,18337.4
61797,1442,56,2024-11-28,Shipped,7251.75,0.0,7251.75
61798,11789,121,2024-10-17,Delivered,24633.85,0.0,24633.85
61799,22255,130,2024-08-31,Delivered,12718.8,0.0,12718.8
61800,8878,160,2024-01-30,Delivered,11297.76,0.0,11297.76
61801,40821,47,2024-01-15,Delivered,12267.12,553.26,11713.86
61802,43519,1,2024-10-21,Processing,171395.87,4146.13,167249.74
61803,28308,137,2024-12-06,Delivered,39078.58,0.0,39078.58
61804,48732,102,2025-01-14,Delivered,86280.76,55.97,86224.79
61805,43587,10,2025-03-17,Shipped,125603.78,12560.38,113043.4
61806,27187,53,2025-01-28,Delivered,404426.08,13379.59,391046.49
61807,1151,57,2025-03-13,Processing,2751.12,275.11,2476.01
61808,34840,138,2024-09-01,Processing,48611.82,571.24,48040.58
61809,32883,75,2025-06-05,Delivered,137881.66,0.0,137881.66
61810,7587,164,2025-07-24,Delivered,341559.5,50134.89,291424.61
61811,9885,105,2025-02-04,Shipped,255096.19,6699.78,248396.41
61812,22649,14,2025-02-26,Failed,158249.25,0.0,158249.25
61813,26676,82,2025-06-26,Delivered,7528.17,0.0,7528.17
61814,23276,5,2025-10-16,Processing,54305.68,0.0,54305.68
61815,25618,196,2025-10-08,Delivered,53168.42,9662.9,43505.52
61816,7960,161,2025-01-06,Delivered,35504.28,0.0,35504.28
61817,46900,72,2024-04-04,Out for Delivery,149394.41,0.0,149394.41
61818,45547,28,2024-01-29,Delivered,178324.94,14888.66,163436.28
61819,20098,172,2025-07-20,Shipped,186031.8,0.0,186031.8
61820,41712,200,2024-04-19,Shipped,121928.27,3520.09,118408.18
61821,18198,128,2025-08-16,Delivered,2523.81,0.0,2523.81
61822,15758,172,2024-12-01,Returned,407.35,0.0,407.35
61823,18793,95,2025-02-01,Delivered,63620.34,3134.05,60486.29
61824,47896,182,2025-06-24,Failed,100425.25,4533.78,95891.47
61825,27808,28,2025-12-19,Delivered,8393.46,2518.04,5875.42
61826,14362,56,2025-09-14,Failed,2495.78,0.0,2495.78
61827,6749,150,2024-08-10,Delivered,107214.34,0.0,107214.34
61828,30796,134,2024-01-31,Delivered,117302.22,14715.11,102587.11
61829,48999,114,2024-03-17,Delivered,89002.2,0.0,89002.2
61830,497,126,2025-09-28,Delivered,34584.88,0.0,34584.88
61831,25907,191,2024-06-18,Returned,29010.69,64.8,28945.89
61832,17333,140,2024-04-15,Delivered,23723.92,7117.18,16606.74
61833,583,118,2024-12-02,Out for Delivery,15538.25,3393.9,12144.35
61834,30376,112,2024-12-06,Out for Delivery,15286.93,0.0,15286.93
61835,7728,73,2025-09-13,Delivered,110369.52,0.0,110369.52
61836,4417,85,2025-11-29,Delivered,22339.86,429.34,21910.52
61837,21355,34,2026-01-20,Delivered,4435.71,0.0,4435.71
61838,17821,85,2024-03-12,Delivered,169589.28,2374.14,167215.14
61839,27866,124,2024-10-27,Failed,11237.85,0.0,11237.85
61840,24595,87,2025-06-17,Cancelled,48661.03,7085.31,41575.72
61841,15851,131,2024-12-21,Delivered,7226.41,1083.96,6142.45
61842,33603,42,2025-07-15,Delivered,271009.29,0.0,271009.29
61843,38722,71,2025-08-11,Delivered,141804.86,1289.19,140515.67
61844,23950,126,2025-05-11,Delivered,3563.49,0.0,3563.49
61845,14705,181,2025-01-31,Failed,32269.41,0.0,32269.41
61846,22831,46,2024-04-26,Shipped,68129.16,0.0,68129.16
61847,4988,143,2024-07-25,Delivered,86017.9,20405.7,65612.2
61848,25514,134,2024-01-10,Delivered,8415.02,0.0,8415.02
61849,31084,107,2025-01-21,Delivered,9499.2,0.0,9499.2
61850,7019,101,2026-01-30,Delivered,12725.98,0.0,12725.98
61851,47600,119,2024-11-28,Delivered,93320.48,17534.63,75785.85
61852,21862,145,2025-02-09,Delivered,96322.26,0.0,96322.26
61853,9051,107,2025-07-20,Delivered,19231.56,0.0,19231.56
61854,368,198,2025-11-18,Delivered,3917.8,254.46,3663.34
61855,38923,44,2025-12-17,Returned,11626.63,0.0,11626.63
61856,46792,104,2024-08-09,Delivered,14084.57,704.28,13380.29
61857,10278,182,2025-09-13,Shipped,13220.69,240.34,12980.35
61858,9711,82,2025-03-27,Out for Delivery,116096.07,172.82,115923.25
61859,15352,125,2024-10-20,Delivered,7636.05,0.0,7636.05
61860,8700,122,2024-08-31,Delivered,15003.86,239.36,14764.5
61861,23674,115,2025-09-07,Returned,7374.3,268.32,7105.98
61862,37913,177,2025-06-11,Returned,9030.3,0.0,9030.3
61863,12502,16,2025-01-01,Delivered,25602.17,5055.61,20546.56
61864,41221,73,2025-06-05,Returned,563420.7,54656.38,508764.32
61865,42588,48,2025-11-01,Delivered,169209.57,0.0,169209.57
61866,5483,15,2024-08-19,Delivered,105578.87,2184.17,103394.7
61867,44198,15,2025-07-25,Delivered,27286.85,759.18,26527.67
61868,3859,118,2025-06-14,Failed,215032.99,0.0,215032.99
61869,47581,23,2025-10-28,Processing,44484.82,0.0,44484.82
61870,20584,191,2024-05-30,Delivered,38135.18,0.0,38135.18
61871,2927,65,2026-02-03,Delivered,428746.93,5749.19,422997.74
61872,20277,82,2024-11-07,Cancelled,61397.28,8180.17,53217.11
61873,17887,192,2025-11-03,Delivered,3384.16,507.62,2876.54
61874,49336,63,2025-04-11,Cancelled,34401.03,0.0,34401.03
61875,37734,177,2025-01-12,Delivered,95972.92,0.0,95972.92
61876,37042,142,2024-07-12,Delivered,35339.94,1226.85,34113.09
61877,27659,76,2024-12-12,Delivered,109535.98,1768.39,107767.59
61878,12551,150,2025-07-14,Cancelled,218714.92,5807.87,212907.05
61879,6057,81,2025-02-14,Processing,77101.03,2410.91,74690.12
61880,21743,86,2024-07-05,Returned,309262.63,0.0,309262.63
61881,7743,142,2024-07-23,Shipped,2858.7,571.74,2286.96
61882,41154,142,2026-01-30,Processing,126079.7,0.0,126079.7
61883,34167,28,2024-09-14,Shipped,126903.22,0.0,126903.22
61884,18527,188,2025-04-26,Delivered,158777.54,0.0,158777.54
61885,41816,47,2024-02-04,Out for Delivery,40422.69,530.56,39892.13
61886,49720,16,2025-09-29,Out for Delivery,21258.58,1134.25,20124.33
61887,11399,75,2024-12-11,Delivered,236952.66,0.0,236952.66
61888,17017,118,2025-12-03,Shipped,123072.27,0.0,123072.27
61889,44991,152,2025-04-18,Returned,163860.93,0.0,163860.93
61890,27200,41,2024-11-10,Delivered,244157.62,6835.31,237322.31
61891,31625,149,2025-03-27,Shipped,226286.08,6517.47,219768.61
61892,2313,52,2024-12-11,Delivered,40582.96,0.0,40582.96
61893,10913,22,2025-03-03,Delivered,29489.61,2173.37,27316.24
61894,31372,51,2024-06-30,Delivered,13389.52,0.0,13389.52
61895,16912,153,2024-10-10,Shipped,3207.48,0.0,3207.48
61896,43606,82,2024-03-11,Delivered,92198.85,0.0,92198.85
61897,16115,120,2025-01-24,Shipped,74151.6,0.0,74151.6
61898,23941,132,2024-01-31,Out for Delivery,23915.47,1673.01,22242.46
61899,30083,158,2025-09-29,Cancelled,585437.05,75.08,585361.97
61900,13977,121,2025-05-21,Processing,73430.54,0.0,73430.54
61901,41212,180,2024-03-30,Delivered,135822.74,5522.45,130300.29
61902,27541,169,2025-12-04,Delivered,198792.82,0.0,198792.82
61903,40540,157,2025-02-11,Delivered,93659.55,18461.5,75198.05
61904,39764,47,2025-08-04,Failed,144703.36,0.0,144703.36
61905,27864,117,2024-02-19,Processing,21856.82,6557.05,15299.77
61906,28876,197,2026-02-02,Delivered,39197.46,0.0,39197.46
61907,49467,65,2026-01-11,Delivered,10501.47,741.57,9759.9
61908,20866,192,2025-09-12,Delivered,48798.28,0.0,48798.28
61909,45691,147,2025-03-17,Processing,50722.28,164.64,50557.64
61910,31121,189,2025-03-05,Delivered,35122.45,0.0,35122.45
61911,4466,152,2025-01-09,Delivered,19688.22,1928.84,17759.38
61912,11197,23,2025-03-30,Shipped,199277.08,0.0,199277.08
61913,40494,125,2024-09-23,Delivered,3241.52,486.23,2755.29
61914,3922,97,2025-01-05,Failed,52841.42,0.0,52841.42
61915,10503,96,2024-01-07,Delivered,20349.16,1857.05,18492.11
61916,5769,62,2025-06-26,Delivered,76702.88,12659.5,64043.38
61917,13695,137,2025-08-06,Processing,61762.52,47.58,61714.94
61918,17474,94,2025-05-01,Processing,129081.8,0.0,129081.8
61919,3849,52,2025-10-03,Delivered,24857.13,0.0,24857.13
61920,1769,148,2024-06-16,Processing,27794.88,4100.79,23694.09
61921,46626,134,2025-08-16,Delivered,115074.93,10956.55,104118.38
61922,46426,149,2025-01-18,Returned,160358.46,0.0,160358.46
61923,43204,99,2025-08-20,Delivered,85222.27,1727.77,83494.5
61924,44651,7,2024-03-27,Delivered,203988.34,40474.39,163513.95
61925,10376,122,2025-10-04,Delivered,380975.18,0.0,380975.18
61926,29894,135,2025-08-28,Delivered,133786.14,0.0,133786.14
61927,49847,109,2025-03-07,Delivered,246250.11,57740.47,188509.64
61928,1269,47,2025-04-12,Delivered,25445.41,0.0,25445.41
61929,11203,95,2024-08-05,Delivered,5129.82,256.49,4873.33
61930,25609,159,2024-07-18,Cancelled,288885.33,0.0,288885.33
61931,32671,99,2024-04-15,Shipped,92495.53,0.0,92495.53
61932,41190,141,2025-01-24,Out for Delivery,25533.16,0.0,25533.16
61933,2585,6,2024-12-10,Delivered,126011.13,25202.23,100808.9
