payment_id,order_id,payment_date,payment_mode,amount
81294,85565,2025-07-21,Wallet,64396.27
81295,85566,2025-04-21,Credit Card,2569.86
81296,85567,2025-10-05,Net Banking,2471.22
81297,85568,2024-12-09,UPI,174446.35
81298,85569,2026-01-08,Credit Card,91756.85
81299,85570,2024-09-14,Debit Card,42096.69
81300,85571,2024-08-11,Debit Card,98911.27
81301,85572,2024-10-23,UPI,227382.55
81302,85573,2025-05-08,UPI,84246.65
81303,85574,2025-12-09,Wallet,41656.21
81304,85575,2025-02-17,Wallet,11806.73
81305,85576,2024-12-26,EMI,133713.04
81306,85577,2024-01-29,Debit Card,519687.22
81307,85578,2026-02-16,Gift Card,41231.94
81308,85579,2025-02-17,EMI,2277.61
81309,85580,2024-08-31,Cash,227269.64
81310,85581,2025-05-20,Cash,13604.22
81311,85582,2025-04-07,Credit Card,11552.75
81312,85584,2024-09-08,Cash,21990.87
81313,85585,2024-05-17,EMI,228.75
81314,85586,2024-09-01,Gift Card,124805.09
81315,85587,2025-03-29,Credit Card,124374.52
81316,85588,2026-01-02,UPI,308802.99
81317,85589,2025-03-20,Gift Card,161029.29
81318,85590,2025-07-07,Debit Card,1261.55
81319,85591,2024-06-27,EMI,107210.54
81320,85592,2024-08-23,Gift Card,229349.58
81321,85593,2024-08-01,EMI,4417.53
81322,85594,2024-03-09,Net Banking,223389.14
81323,85595,2024-09-25,Wallet,15752.48
81324,85596,2024-01-24,Wallet,88464.8
81325,85597,2024-02-16,Net Banking,135580.3
81326,85598,2026-01-31,Cash,3459.53
81327,85599,2025-08-23,Debit Card,68584.53
81328,85600,2024-07-14,Wallet,132117.26
81329,85601,2024-03-02,Debit Card,22632.35
81330,85602,2024-04-12,Gift Card,120614.33
81331,85603,2025-04-04,Debit Card,352015.93
81332,85604,2024-11-01,Cash,183330.15
81333,85605,2026-01-25,Buy Now Pay Later,6812.88
81334,85607,2025-12-03,Wallet,332564.12
81335,85608,2024-08-15,Net Banking,43521.09
81336,85609,2025-07-22,Gift Card,11496.21
81337,85610,2024-07-20,Buy Now Pay Later,428423.01
81338,85611,2025-03-21,Debit Card,112402.09
81339,85612,2024-04-04,Debit Card,13648.39
81340,85613,2025-10-02,Gift Card,25164.8
81341,85614,2024-04-12,Credit Card,14200.76
81342,85615,2025-08-07,Cash,8752.23
81343,85616,2024-03-04,UPI,84486.13
81344,85617,2024-04-05,EMI,138594.06
81345,85618,2024-12-07,Credit Card,281253.7
81346,85619,2024-01-22,UPI,6141.78
81347,85620,2025-02-23,UPI,40833.3
81348,85621,2025-09-23,Buy Now Pay Later,42913.59
81349,85622,2024-10-15,Cash,30608.9
81350,85623,2024-01-11,Buy Now Pay Later,224190.76
81351,85624,2024-09-03,Gift Card,2110.63
81352,85625,2026-01-30,Debit Card,120680.85
81353,85626,2025-12-02,EMI,88295.14
81354,85627,2024-06-17,Net Banking,12205.87
81355,85628,2024-12-08,Credit Card,64992.01
81356,85629,2025-02-28,Cash,159525.03
81357,85630,2024-02-03,Credit Card,10994.4
81358,85631,2024-11-04,Cash,413731.29
81359,85632,2024-11-04,UPI,1000.03
81360,85633,2024-12-08,Buy Now Pay Later,80249.01
81361,85634,2025-08-10,Debit Card,71907.44
81362,85635,2024-09-17,Cash,203682.88
81363,85636,2025-11-14,Cash,260835.79
81364,85637,2024-02-06,Cash,4556.47
81365,85638,2026-01-23,EMI,34200.64
81366,85639,2025-04-13,Credit Card,14622.78
81367,85640,2025-10-19,Wallet,126013.95
81368,85641,2025-07-30,UPI,103964.65
81369,85642,2025-05-21,Cash,116519.86
81370,85643,2024-08-16,Net Banking,113849.87
81371,85644,2025-06-27,Buy Now Pay Later,185155.28
81372,85645,2025-10-06,Net Banking,158507.94
81373,85646,2024-12-02,Net Banking,3590.38
81374,85647,2025-03-02,Cash,19572.12
81375,85648,2026-01-31,Credit Card,73618.62
81376,85649,2024-03-14,Gift Card,4565.72
81377,85650,2024-12-22,Buy Now Pay Later,1511.5
81378,85651,2025-03-28,Buy Now Pay Later,29326.85
81379,85652,2025-05-19,Net Banking,32641.99
81380,85653,2024-01-18,UPI,8516.93
81381,85654,2025-02-16,Wallet,116989.12
81382,85655,2024-07-18,Cash,48069.7
81383,85656,2024-05-05,Gift Card,83679.99
81384,85657,2024-09-30,Wallet,24200.22
81385,85658,2024-12-30,Gift Card,11919.98
81386,85659,2025-08-24,EMI,4533.39
81387,85660,2025-01-28,Debit Card,28542.76
81388,85662,2025-10-26,Debit Card,4206.27
81389,85663,2024-03-18,Gift Card,11382.77
81390,85664,2024-11-16,EMI,5098.17
81391,85665,2025-01-27,Buy Now Pay Later,848.2
81392,85666,2024-06-26,Wallet,31818.4
81393,85667,2025-03-17,Wallet,83660.93
81394,85668,2024-03-14,Wallet,48815.11
81395,85669,2026-01-04,Buy Now Pay Later,20018.76
81396,85670,2024-02-05,Buy Now Pay Later,12690.06
81397,85671,2024-11-27,Gift Card,75493.88
81398,85672,2025-07-20,Cash,239019.5
81399,85673,2025-10-08,Gift Card,96825.05
81400,85674,2025-02-22,Credit Card,5096.58
81401,85675,2024-10-26,EMI,2131.65
81402,85676,2025-01-15,Wallet,66998.36
81403,85677,2025-06-20,Cash,180839.94
81404,85678,2025-10-30,Gift Card,22032.04
81405,85680,2024-12-07,Debit Card,2037.6
81406,85681,2025-06-29,Cash,40064.93
81407,85682,2024-11-24,Buy Now Pay Later,9207.66
81408,85684,2024-07-11,Wallet,104586.48
81409,85685,2025-07-27,Gift Card,28182.32
81410,85686,2024-06-12,Gift Card,89116.86
81411,85687,2026-01-29,Debit Card,27957.1
81412,85688,2025-05-19,Cash,19857.46
81413,85689,2025-06-12,Gift Card,61705.26
81414,85691,2024-03-19,EMI,178761.12
81415,85692,2024-01-12,Wallet,71520.32
81416,85693,2024-09-12,Wallet,427245.35
81417,85694,2024-01-06,EMI,14745.87
81418,85695,2026-01-07,Buy Now Pay Later,18486.55
81419,85696,2025-04-15,Wallet,116062.78
81420,85697,2024-03-19,Cash,9198.71
81421,85698,2025-07-22,Cash,42338.5
81422,85699,2024-06-15,Debit Card,77800.57
81423,85700,2025-12-15,UPI,22877.55
81424,85701,2025-06-17,Buy Now Pay Later,83050.65
81425,85703,2026-02-03,UPI,23946.41
81426,85704,2026-01-16,Credit Card,329939.31
81427,85705,2024-02-22,Debit Card,23218.32
81428,85706,2025-06-18,Wallet,7141.93
81429,85708,2024-04-12,Buy Now Pay Later,15781.2
81430,85710,2025-07-27,Net Banking,23423.67
81431,85711,2025-01-07,Cash,87673.17
81432,85712,2025-07-16,UPI,17161.24
81433,85713,2024-06-01,Wallet,22685.57
81434,85714,2025-11-03,Credit Card,3692.62
81435,85715,2024-07-22,Net Banking,57445.8
81436,85716,2025-11-15,Debit Card,15864.52
81437,85717,2024-03-19,EMI,14961.16
81438,85718,2024-10-30,Debit Card,50932.52
81439,85719,2024-09-12,Credit Card,29870.22
81440,85720,2025-08-15,UPI,85382.72
81441,85721,2024-06-19,Cash,13095.33
81442,85722,2024-12-25,Debit Card,410935.38
81443,85723,2025-08-14,Wallet,2392.68
81444,85724,2025-09-01,Cash,24290.82
81445,85725,2024-05-26,Gift Card,29373.44
81446,85726,2025-12-30,Cash,314619.05
81447,85727,2025-10-09,Debit Card,50686.35
81448,85728,2025-04-05,EMI,902.27
81449,85729,2025-12-09,Wallet,65365.22
81450,85730,2025-06-10,Debit Card,114894.69
81451,85731,2024-07-11,EMI,39288.98
81452,85732,2024-02-26,Credit Card,41647.95
81453,85733,2025-07-11,Wallet,78577.36
81454,85734,2026-02-02,Credit Card,572793.54
81455,85735,2024-12-11,Cash,95816.81
81456,85736,2024-10-22,Credit Card,50054.92
81457,85737,2024-02-07,Buy Now Pay Later,19674.55
81458,85738,2024-05-26,Wallet,38625.89
81459,85739,2024-05-17,UPI,51213.17
81460,85740,2024-07-25,Debit Card,131177.46
81461,85741,2024-05-18,Credit Card,69954.0
81462,85742,2025-04-30,Gift Card,25989.76
81463,85743,2024-01-24,Cash,56435.09
81464,85744,2025-09-29,Credit Card,2438.91
81465,85745,2025-02-08,Wallet,238714.69
81466,85746,2025-09-10,Cash,3620.21
81467,85747,2025-01-04,Credit Card,3444.35
81468,85748,2024-10-03,EMI,9139.55
81469,85749,2025-07-27,Wallet,145911.6
81470,85750,2024-08-14,Net Banking,316754.61
81471,85752,2025-05-12,EMI,36617.05
81472,85753,2024-07-21,Buy Now Pay Later,65640.52
81473,85754,2025-08-26,Net Banking,62154.98
81474,85755,2026-01-23,Buy Now Pay Later,10063.81
81475,85756,2025-03-10,Wallet,64272.36
81476,85757,2025-08-07,Cash,121925.71
81477,85758,2024-12-01,UPI,385322.18
81478,85759,2025-05-27,Net Banking,255482.11
81479,85760,2025-03-04,EMI,265121.02
81480,85761,2025-08-06,Cash,41861.04
81481,85762,2024-09-08,Wallet,122709.79
81482,85763,2024-09-29,Buy Now Pay Later,108411.11
81483,85764,2024-06-08,Credit Card,123361.65
81484,85765,2025-01-28,Gift Card,1514.78
81485,85766,2024-09-14,Gift Card,153286.37
81486,85767,2025-07-16,Net Banking,40809.84
81487,85768,2024-05-27,Wallet,8707.94
81488,85769,2025-12-31,EMI,9442.96
81489,85770,2025-01-11,Credit Card,253984.8
81490,85771,2025-04-13,Gift Card,46519.44
81491,85772,2024-08-09,Credit Card,79346.22
81492,85773,2024-02-25,Wallet,14018.88
81493,85774,2024-10-11,Gift Card,146321.1
81494,85775,2024-10-30,UPI,213745.18
81495,85777,2025-12-25,Buy Now Pay Later,17664.84
81496,85778,2025-01-23,Buy Now Pay Later,468360.24
81497,85779,2025-09-30,UPI,37772.41
81498,85780,2024-05-23,UPI,41739.69
81499,85782,2024-07-31,Cash,16757.85
81500,85783,2024-09-30,Cash,44972.45
81501,85784,2025-06-24,Gift Card,9664.64
81502,85785,2024-05-14,Net Banking,659224.73
81503,85786,2025-11-29,Wallet,69763.56
81504,85787,2026-02-15,Credit Card,285005.91
81505,85788,2024-02-04,Net Banking,27013.53
81506,85789,2024-10-01,Debit Card,34994.97
81507,85790,2024-10-14,Cash,3667.7
81508,85791,2025-05-23,Buy Now Pay Later,90633.56
81509,85792,2025-03-08,Cash,70440.75
81510,85793,2024-03-05,Cash,215139.34
81511,85794,2024-12-07,Net Banking,108765.43
81512,85795,2025-12-04,UPI,20039.78
81513,85796,2025-09-01,Wallet,128261.29
81514,85797,2024-11-05,Gift Card,13201.76
81515,85798,2024-12-05,Credit Card,105988.85
81516,85799,2025-05-29,Credit Card,129312.12
81517,85800,2025-05-11,Gift Card,13276.52
81518,85801,2024-10-20,Gift Card,231792.19
81519,85802,2026-01-28,Gift Card,7793.92
81520,85803,2025-12-25,Buy Now Pay Later,13053.99
81521,85804,2024-06-20,Buy Now Pay Later,39077.62
81522,85805,2024-02-15,EMI,136502.91
81523,85806,2024-04-15,Cash,122362.36
81524,85807,2025-04-18,EMI,16297.26
81525,85808,2025-11-22,Debit Card,95090.74
81526,85809,2025-06-28,EMI,2858.7
81527,85810,2024-03-12,UPI,32397.72
81528,85811,2026-02-18,EMI,58606.76
81529,85812,2025-02-01,Debit Card,360127.08
81530,85813,2024-06-16,Credit Card,57887.19
81531,85814,2025-08-11,Debit Card,115327.59
81532,85815,2025-10-26,Cash,29197.34
81533,85816,2024-07-28,Net Banking,13232.61
81534,85817,2024-05-03,Gift Card,50750.34
81535,85818,2024-12-08,Wallet,16391.6
81536,85819,2024-01-15,Net Banking,4315.47
81537,85820,2024-01-22,Net Banking,5360.27
81538,85821,2025-08-06,Net Banking,3110.64
81539,85822,2025-05-18,Credit Card,21195.18
81540,85823,2025-05-02,Gift Card,32846.34
81541,85824,2025-04-11,UPI,84179.41
81542,85825,2024-01-23,Buy Now Pay Later,499385.67
81543,85826,2025-01-02,Gift Card,74649.51
81544,85827,2024-02-01,Credit Card,33244.66
81545,85828,2025-08-16,Net Banking,4899.12
81546,85829,2025-07-08,Wallet,129694.94
81547,85830,2025-02-28,EMI,39632.2
81548,85831,2025-11-22,Debit Card,1684.81
81549,85833,2026-02-09,Net Banking,112518.6
81550,85834,2025-10-21,Debit Card,89007.8
81551,85835,2025-09-14,Net Banking,19008.54
81552,85836,2024-11-12,Credit Card,29978.17
81553,85837,2024-04-07,UPI,57937.16
81554,85838,2025-10-12,EMI,1392.01
81555,85840,2025-04-03,Buy Now Pay Later,147766.18
81556,85841,2024-10-16,EMI,11390.31
81557,85842,2024-10-13,Credit Card,48233.37
81558,85843,2025-11-27,Credit Card,97930.11
81559,85844,2024-07-28,Gift Card,73991.85
81560,85845,2024-03-20,Wallet,32457.39
81561,85846,2025-02-18,Buy Now Pay Later,16248.75
81562,85847,2024-05-18,EMI,139752.84
81563,85848,2026-01-27,Credit Card,43275.33
81564,85849,2024-03-08,Wallet,2512.75
81565,85850,2024-01-26,Net Banking,63024.49
81566,85851,2026-01-14,Buy Now Pay Later,24687.84
81567,85852,2026-02-22,EMI,16458.26
81568,85853,2024-01-23,Cash,12996.44
81569,85854,2024-08-05,Debit Card,47848.83
81570,85855,2026-02-09,UPI,153439.52
81571,85856,2025-12-02,Wallet,487.98
81572,85857,2024-05-23,EMI,23944.09
81573,85858,2024-09-24,Cash,67482.38
81574,85859,2025-03-23,EMI,6046.53
81575,85860,2024-12-14,EMI,100993.51
81576,85861,2025-04-21,Cash,209014.61
81577,85862,2024-07-01,Debit Card,48238.32
81578,85863,2025-02-08,Buy Now Pay Later,44303.8
81579,85864,2025-09-27,UPI,129902.16
81580,85865,2024-01-27,Gift Card,94887.53
81581,85866,2025-10-12,Net Banking,468.99
81582,85867,2024-01-13,Net Banking,40853.05
81583,85868,2024-05-12,Debit Card,312905.85
81584,85869,2024-10-16,UPI,17113.35
81585,85870,2024-01-12,Cash,29836.22
81586,85871,2024-12-23,Net Banking,1559.31
81587,85872,2025-04-21,UPI,38145.36
81588,85873,2025-01-13,Credit Card,227131.34
81589,85874,2025-10-04,Cash,21975.48
81590,85875,2024-02-10,Wallet,425827.59
81591,85876,2024-05-27,Debit Card,5432.15
81592,85877,2026-02-10,Wallet,481529.09
81593,85878,2025-03-26,Buy Now Pay Later,37053.9
81594,85879,2024-08-11,Debit Card,12504.74
81595,85880,2024-08-12,Buy Now Pay Later,1460.86
81596,85881,2025-04-21,Cash,431144.4
81597,85882,2025-10-08,Buy Now Pay Later,791.46
81598,85883,2025-02-11,Cash,5572.43
81599,85884,2025-07-11,Debit Card,2915.72
81600,85885,2024-10-26,Net Banking,29535.13
81601,85886,2025-09-06,Buy Now Pay Later,63152.45
81602,85887,2026-01-14,EMI,75998.84
81603,85888,2024-02-03,Wallet,160097.54
81604,85889,2025-09-04,Credit Card,59090.14
81605,85891,2024-12-06,Cash,127765.86
81606,85892,2025-11-04,Buy Now Pay Later,25321.2
81607,85893,2025-04-13,UPI,255363.4
81608,85894,2024-08-27,Buy Now Pay Later,42190.83
81609,85896,2024-02-29,Cash,368790.33
81610,85898,2025-12-16,Cash,114508.1
81611,85899,2025-11-09,UPI,112430.63
81612,85900,2025-02-16,Wallet,2318.95
81613,85901,2024-09-21,Gift Card,22624.93
81614,85902,2024-12-14,Net Banking,18385.66
81615,85903,2025-12-16,Net Banking,4294.07
81616,85905,2024-11-04,Wallet,34008.47
81617,85906,2025-11-01,Wallet,568319.97
81618,85908,2025-11-25,EMI,172726.45
81619,85909,2024-06-23,EMI,7048.2
81620,85910,2025-06-25,Wallet,7423.07
81621,85911,2025-09-03,Credit Card,40120.94
81622,85912,2024-11-14,EMI,6821.7
81623,85913,2025-09-27,EMI,9592.84
81624,85914,2024-08-22,Cash,245765.13
81625,85915,2025-09-05,Credit Card,7850.54
81626,85916,2024-08-20,Wallet,41436.87
81627,85918,2025-08-23,Debit Card,38253.18
81628,85919,2025-10-12,Gift Card,31424.47
81629,85920,2026-02-13,Credit Card,3937.89
81630,85921,2025-01-04,Wallet,41652.13
81631,85922,2025-07-01,Debit Card,2867.22
81632,85923,2025-06-26,Buy Now Pay Later,4800.26
81633,85924,2025-04-22,Buy Now Pay Later,20899.13
81634,85925,2024-04-09,Gift Card,15097.29
81635,85926,2024-05-19,EMI,1441.77
81636,85927,2025-12-26,Net Banking,49293.06
81637,85928,2025-07-14,Buy Now Pay Later,7184.8
81638,85929,2024-02-03,EMI,155734.36
81639,85930,2024-06-17,Debit Card,172175.94
81640,85931,2025-08-04,Cash,71413.2
81641,85932,2024-03-06,Credit Card,25242.34
81642,85933,2025-09-19,Gift Card,192076.82
81643,85934,2025-02-28,Net Banking,96735.78
81644,85935,2024-10-26,Gift Card,15053.34
81645,85936,2024-03-15,Gift Card,77280.39
81646,85937,2024-01-09,Debit Card,62444.72
81647,85938,2025-10-28,Debit Card,55885.49
81648,85939,2025-10-30,UPI,25209.04
81649,85940,2025-06-07,Cash,13239.42
81650,85941,2025-03-15,Cash,3239.56
81651,85943,2025-10-18,Buy Now Pay Later,151772.93
81652,85944,2025-12-04,UPI,44676.89
81653,85945,2024-06-19,Wallet,55750.58
81654,85946,2024-01-14,UPI,149007.49
81655,85947,2024-01-20,Gift Card,4040.01
81656,85949,2025-05-17,Buy Now Pay Later,63709.31
81657,85950,2025-08-09,Gift Card,375707.35
81658,85951,2025-06-02,UPI,20639.48
81659,85952,2024-03-18,Credit Card,34805.05
81660,85953,2025-09-20,Buy Now Pay Later,243210.3
81661,85954,2025-02-10,Wallet,6635.4
81662,85955,2025-10-12,UPI,69314.85
81663,85956,2024-04-28,Cash,146722.53
81664,85957,2025-08-18,EMI,16039.15
81665,85958,2025-11-25,UPI,24832.49
81666,85959,2024-11-14,Gift Card,21352.27
81667,85960,2026-01-25,UPI,92848.2
81668,85961,2024-06-12,Debit Card,4375.17
81669,85962,2025-06-23,Wallet,21508.7
81670,85964,2025-10-19,UPI,451924.06
81671,85965,2025-03-21,UPI,129488.11
81672,85966,2024-09-28,EMI,30176.01
81673,85967,2025-01-25,Cash,9479.47
81674,85968,2024-04-05,Cash,15676.24
81675,85969,2025-09-08,UPI,441432.34
81676,85971,2024-01-01,EMI,105041.48
81677,85972,2024-11-24,Wallet,63860.02
81678,85974,2024-04-18,Net Banking,49822.02
81679,85975,2025-10-06,Debit Card,11666.94
81680,85976,2025-07-10,Gift Card,3213.75
81681,85977,2025-02-28,Cash,5612.47
81682,85978,2024-04-14,Gift Card,231368.78
81683,85979,2024-03-06,EMI,76336.23
81684,85980,2024-01-24,Credit Card,17020.32
81685,85981,2025-02-11,Debit Card,81870.16
81686,85982,2025-09-14,Buy Now Pay Later,14408.29
81687,85983,2024-01-22,Gift Card,3902.06
81688,85984,2024-06-14,Net Banking,972.0
81689,85985,2026-02-16,Debit Card,82382.93
81690,85986,2025-04-18,Cash,4793.34
81691,85987,2024-04-14,Net Banking,22089.66
81692,85988,2025-04-12,EMI,46273.26
81693,85989,2025-12-20,EMI,9835.28
81694,85990,2025-01-19,Gift Card,33664.65
81695,85991,2025-12-12,Credit Card,2623.44
81696,85992,2025-07-30,Gift Card,40185.53
81697,85993,2025-10-05,Buy Now Pay Later,17937.3
81698,85994,2024-06-15,UPI,168432.05
81699,85995,2024-03-20,Buy Now Pay Later,101177.13
81700,85996,2024-09-09,Buy Now Pay Later,89251.81
81701,85997,2025-12-25,Debit Card,115762.97
81702,85998,2025-10-15,Cash,29852.49
81703,85999,2024-11-01,Buy Now Pay Later,2793.15
81704,86000,2025-10-21,EMI,16903.72
81705,86001,2024-10-01,Cash,148802.09
81706,86002,2025-06-25,Cash,16139.28
81707,86003,2026-01-12,Cash,1717.45
81708,86004,2024-05-15,UPI,21059.94
81709,86005,2024-06-08,Credit Card,101709.78
81710,86006,2025-03-07,Wallet,77903.5
81711,86007,2025-03-18,Wallet,119360.25
81712,86008,2024-12-08,Debit Card,34503.65
81713,86009,2024-10-02,Net Banking,80621.51
81714,86010,2025-08-01,EMI,43336.99
81715,86011,2026-02-12,Buy Now Pay Later,6501.94
81716,86012,2025-07-02,Wallet,1225.3
81717,86013,2025-06-28,Credit Card,8778.1
81718,86014,2024-11-26,Wallet,124471.08
81719,86015,2025-10-30,Gift Card,149847.8
81720,86016,2024-05-06,UPI,2535.25
81721,86017,2024-07-04,Debit Card,13741.19
81722,86018,2024-08-01,Debit Card,35143.2
81723,86019,2025-04-03,Credit Card,10845.27
81724,86020,2024-10-03,Buy Now Pay Later,28807.03
81725,86021,2025-11-12,Buy Now Pay Later,1432.58
81726,86022,2025-03-16,Wallet,41180.43
81727,86023,2024-02-28,Debit Card,37619.2
81728,86024,2025-02-25,EMI,27076.96
81729,86025,2025-08-29,Credit Card,36133.58
81730,86026,2025-05-16,Debit Card,187857.2
81731,86027,2026-02-05,Wallet,135461.12
81732,86028,2026-01-19,EMI,67420.7
81733,86029,2024-06-18,Wallet,73258.54
81734,86030,2025-04-16,Buy Now Pay Later,16187.14
81735,86031,2025-07-04,Wallet,96105.71
81736,86032,2025-01-04,EMI,15425.68
81737,86033,2024-02-18,Net Banking,57998.96
81738,86034,2024-01-28,Debit Card,64240.17
81739,86035,2026-02-04,Debit Card,56948.92
81740,86036,2025-04-14,Buy Now Pay Later,18168.9
81741,86037,2025-03-31,Credit Card,366654.15
81742,86038,2024-03-22,UPI,272047.94
81743,86039,2025-03-04,Debit Card,23388.12
81744,86040,2024-04-06,Net Banking,323638.85
81745,86041,2025-06-07,Buy Now Pay Later,21299.26
81746,86042,2024-01-21,Buy Now Pay Later,20264.14
81747,86043,2024-12-05,EMI,120856.84
81748,86044,2025-07-19,Gift Card,26102.79
81749,86045,2025-09-12,Credit Card,17939.62
81750,86046,2024-04-07,Buy Now Pay Later,9237.45
81751,86047,2025-01-05,Net Banking,66726.71
81752,86048,2025-01-20,Net Banking,161617.88
81753,86049,2025-04-04,Debit Card,10313.31
81754,86050,2024-10-19,Buy Now Pay Later,36311.92
81755,86051,2025-03-13,Wallet,95042.88
81756,86052,2024-08-18,Debit Card,31461.51
81757,86053,2025-11-03,Cash,656.23
81758,86055,2024-01-31,Cash,15019.45
81759,86056,2024-11-01,Wallet,50376.34
81760,86057,2024-09-27,Net Banking,17130.99
81761,86059,2025-05-03,UPI,21182.3
81762,86060,2025-01-04,Wallet,19487.85
81763,86061,2024-06-24,Debit Card,103739.73
81764,86062,2024-07-06,EMI,30300.77
81765,86063,2026-02-01,EMI,83986.6
81766,86064,2024-04-05,UPI,69293.13
81767,86065,2025-09-02,Cash,10908.06
81768,86066,2024-11-24,Credit Card,50456.94
81769,86068,2025-12-04,Buy Now Pay Later,61965.42
81770,86070,2024-03-27,Gift Card,9974.2
81771,86071,2025-03-26,Debit Card,115068.44
81772,86072,2025-08-03,Cash,16795.74
81773,86073,2025-07-05,UPI,104252.48
81774,86074,2025-01-14,Cash,387503.98
81775,86075,2025-12-09,Net Banking,52223.62
81776,86076,2024-02-03,Wallet,26102.96
81777,86077,2025-12-27,Net Banking,2092.34
81778,86079,2026-01-16,Gift Card,21392.14
81779,86080,2026-01-04,Net Banking,60697.72
81780,86081,2025-05-26,Credit Card,160587.87
81781,86082,2026-01-27,EMI,26951.92
81782,86083,2024-11-02,Buy Now Pay Later,2952.04
81783,86084,2025-07-05,Buy Now Pay Later,80949.29
81784,86085,2024-06-24,Buy Now Pay Later,81916.21
81785,86086,2024-02-04,Debit Card,22357.76
81786,86087,2024-01-28,Cash,676.02
81787,86088,2025-08-27,Gift Card,49100.44
81788,86089,2024-10-05,Wallet,53216.95
81789,86090,2024-03-06,Buy Now Pay Later,128271.33
81790,86091,2025-05-25,UPI,51180.83
81791,86092,2024-08-18,Gift Card,44792.57
81792,86093,2024-07-31,Gift Card,15463.09
81793,86094,2025-09-21,Wallet,27528.23
81794,86095,2024-03-04,Wallet,79551.56
81795,86096,2026-01-31,Gift Card,10723.25
81796,86098,2024-12-12,EMI,26606.86
81797,86099,2024-09-09,Cash,45618.98
81798,86101,2025-07-26,Gift Card,11240.31
81799,86102,2025-04-09,Cash,147744.17
81800,86103,2025-02-05,Debit Card,2266.97
81801,86105,2024-12-02,Cash,10319.14
